"Date","Time","Time (abs)","Actual Axle Torque (Value [Nm])","Steering Wheel Angle (Value [deg])","Vehicle Speed Average Driven (Value [km / h])"
2026-04-15,16-05-31,2191.197,98.0,-1.00,10.09
2026-04-15,16-05-31,2191.207,98.0,-1.00,10.09
2026-04-15,16-05-31,2191.217,98.0,-1.00,10.09
2026-04-15,16-05-31,2191.227,98.0,-1.06,10.09
2026-04-15,16-05-31,2191.237,98.0,-1.00,10.09
2026-04-15,16-05-31,2191.247,98.0,-1.00,10.09
2026-04-15,16-05-31,2191.257,98.0,-1.00,10.06
2026-04-15,16-05-31,2191.267,98.0,-1.00,10.06
2026-04-15,16-05-31,2191.277,98.0,-1.00,10.06
2026-04-15,16-05-31,2191.287,98.0,-1.00,10.06
2026-04-15,16-05-31,2191.297,98.0,-0.94,10.06
2026-04-15,16-05-31,2191.307,98.0,-1.00,10.06
2026-04-15,16-05-31,2191.317,98.0,-0.94,10.06
2026-04-15,16-05-31,2191.327,98.0,-0.94,10.06
2026-04-15,16-05-31,2191.337,98.0,-1.00,10.06
2026-04-15,16-05-31,2191.347,98.0,-1.00,10.03
2026-04-15,16-05-31,2191.357,100.0,-1.00,10.03
2026-04-15,16-05-31,2191.367,102.0,-1.00,10.03
2026-04-15,16-05-31,2191.377,102.0,-1.00,10.03
2026-04-15,16-05-31,2191.387,102.0,-1.06,10.03
2026-04-15,16-05-31,2191.397,102.0,-0.94,10.03
2026-04-15,16-05-31,2191.407,102.0,-1.06,10.03
2026-04-15,16-05-31,2191.417,102.0,-1.00,10.03
2026-04-15,16-05-31,2191.427,102.0,-1.06,10.03
2026-04-15,16-05-31,2191.437,102.0,-1.00,10.03
2026-04-15,16-05-31,2191.448,102.0,-1.06,10.05
2026-04-15,16-05-31,2191.458,102.0,-0.94,10.05
2026-04-15,16-05-31,2191.468,102.0,-1.06,10.05
2026-04-15,16-05-31,2191.478,102.0,-1.00,10.05
2026-04-15,16-05-31,2191.488,102.0,-0.94,10.05
2026-04-15,16-05-31,2191.498,102.0,-1.06,10.05
2026-04-15,16-05-31,2191.508,102.0,-1.06,10.05
2026-04-15,16-05-31,2191.518,102.0,-1.06,10.05
2026-04-15,16-05-31,2191.528,102.0,-1.06,10.05
2026-04-15,16-05-31,2191.538,102.0,-1.06,10.05
2026-04-15,16-05-31,2191.548,102.0,-1.00,10.05
2026-04-15,16-05-31,2191.558,102.0,-1.00,10.05
2026-04-15,16-05-31,2191.568,102.0,-1.00,10.05
2026-04-15,16-05-31,2191.578,102.0,-1.06,10.05
2026-04-15,16-05-31,2191.588,102.0,-1.00,10.05
2026-04-15,16-05-31,2191.598,102.0,-0.94,10.05
2026-04-15,16-05-31,2191.609,102.0,-1.06,10.05
2026-04-15,16-05-31,2191.619,102.0,-1.00,10.05
2026-04-15,16-05-31,2191.629,102.0,-1.00,10.05
2026-04-15,16-05-31,2191.639,102.0,-1.00,10.05
2026-04-15,16-05-32,2191.65,102.0,-0.94,10.03
2026-04-15,16-05-32,2191.66,102.0,-1.06,10.03
2026-04-15,16-05-32,2191.67,102.0,-1.00,10.03
2026-04-15,16-05-32,2191.68,102.0,-1.06,10.03
2026-04-15,16-05-32,2191.69,102.0,-1.06,10.03
2026-04-15,16-05-32,2191.7,102.0,-1.00,10.03
2026-04-15,16-05-32,2191.71,102.0,-1.00,10.03
2026-04-15,16-05-32,2191.72,102.0,-1.00,10.03
2026-04-15,16-05-32,2191.73,102.0,-1.00,10.03
2026-04-15,16-05-32,2191.74,102.0,-0.94,10.03
2026-04-15,16-05-32,2191.75,102.0,-0.94,10.00
2026-04-15,16-05-32,2191.76,102.0,-1.00,10.00
2026-04-15,16-05-32,2191.77,102.0,-1.06,10.00
2026-04-15,16-05-32,2191.78,102.0,-1.00,10.00
2026-04-15,16-05-32,2191.79,102.0,-0.94,10.00
2026-04-15,16-05-32,2191.8,102.0,-1.00,10.00
2026-04-15,16-05-32,2191.81,102.0,-1.00,10.00
2026-04-15,16-05-32,2191.82,102.0,-1.00,10.00
2026-04-15,16-05-32,2191.83,102.0,-1.06,10.00
2026-04-15,16-05-32,2191.84,102.0,-1.00,10.00
2026-04-15,16-05-32,2191.85,108.0,-1.00,10.02
2026-04-15,16-05-32,2191.86,116.0,-1.00,10.02
2026-04-15,16-05-32,2191.87,130.0,-1.00,10.02
2026-04-15,16-05-32,2191.88,130.0,-1.00,10.02
2026-04-15,16-05-32,2191.89,150.0,-1.00,10.02
2026-04-15,16-05-32,2191.9,166.0,-1.00,10.02
2026-04-15,16-05-32,2191.91,184.0,-1.00,10.02
2026-04-15,16-05-32,2191.92,198.0,-1.06,10.02
2026-04-15,16-05-32,2191.93,206.0,-1.00,10.02
2026-04-15,16-05-32,2191.94,206.0,-1.00,10.02
2026-04-15,16-05-32,2191.95,206.0,-1.00,10.05
2026-04-15,16-05-32,2191.961,208.0,-1.06,10.05
2026-04-15,16-05-32,2191.971,210.0,-1.06,10.05
2026-04-15,16-05-32,2191.981,210.0,-1.06,10.05
2026-04-15,16-05-32,2191.991,210.0,-1.00,10.05
2026-04-15,16-05-32,2192.001,210.0,-0.94,10.05
2026-04-15,16-05-32,2192.011,210.0,-1.00,10.05
2026-04-15,16-05-32,2192.021,210.0,-1.00,10.05
2026-04-15,16-05-32,2192.031,210.0,-1.06,10.05
2026-04-15,16-05-32,2192.041,210.0,-1.00,10.05
2026-04-15,16-05-32,2192.051,210.0,-0.94,10.05
2026-04-15,16-05-32,2192.061,210.0,-1.00,10.05
2026-04-15,16-05-32,2192.071,210.0,-1.06,10.05
2026-04-15,16-05-32,2192.081,210.0,-0.94,10.05
2026-04-15,16-05-32,2192.092,210.0,-0.94,10.05
2026-04-15,16-05-32,2192.102,210.0,-1.00,10.05
2026-04-15,16-05-32,2192.112,210.0,-1.06,10.05
2026-04-15,16-05-32,2192.122,210.0,-1.06,10.05
2026-04-15,16-05-32,2192.132,210.0,-1.00,10.05
2026-04-15,16-05-32,2192.142,210.0,-1.00,10.05
2026-04-15,16-05-32,2192.152,210.0,-1.00,10.11
2026-04-15,16-05-32,2192.162,210.0,-1.06,10.11
2026-04-15,16-05-32,2192.172,210.0,-1.06,10.11
2026-04-15,16-05-32,2192.182,210.0,-1.00,10.11
2026-04-15,16-05-32,2192.192,210.0,-1.06,10.11
2026-04-15,16-05-32,2192.202,210.0,-0.94,10.11
2026-04-15,16-05-32,2192.212,210.0,-1.06,10.11
2026-04-15,16-05-32,2192.222,210.0,-1.06,10.11
2026-04-15,16-05-32,2192.232,210.0,-1.00,10.11
2026-04-15,16-05-32,2192.242,210.0,-0.94,10.11
2026-04-15,16-05-32,2192.252,210.0,-1.00,10.19
2026-04-15,16-05-32,2192.262,210.0,-1.00,10.19
2026-04-15,16-05-32,2192.272,210.0,-1.00,10.19
2026-04-15,16-05-32,2192.282,210.0,-1.00,10.19
2026-04-15,16-05-32,2192.292,210.0,-1.00,10.19
2026-04-15,16-05-32,2192.302,210.0,-1.06,10.19
2026-04-15,16-05-32,2192.312,210.0,-0.94,10.19
2026-04-15,16-05-32,2192.322,210.0,-0.94,10.19
2026-04-15,16-05-32,2192.333,210.0,-1.00,10.19
2026-04-15,16-05-32,2192.342,210.0,-1.00,10.19
2026-04-15,16-05-32,2192.352,210.0,-1.06,10.22
2026-04-15,16-05-32,2192.362,210.0,-0.94,10.22
2026-04-15,16-05-32,2192.372,210.0,-1.00,10.22
2026-04-15,16-05-32,2192.382,210.0,-1.00,10.22
2026-04-15,16-05-32,2192.392,210.0,-1.00,10.22
2026-04-15,16-05-32,2192.402,210.0,-0.94,10.22
2026-04-15,16-05-32,2192.413,210.0,-0.94,10.22
2026-04-15,16-05-32,2192.424,210.0,-0.94,10.22
2026-04-15,16-05-32,2192.434,210.0,-0.94,10.22
2026-04-15,16-05-32,2192.444,210.0,-0.88,10.22
2026-04-15,16-05-32,2192.454,210.0,-0.94,10.23
2026-04-15,16-05-32,2192.464,210.0,-1.06,10.23
2026-04-15,16-05-32,2192.474,210.0,-0.94,10.23
2026-04-15,16-05-32,2192.484,210.0,-1.00,10.23
2026-04-15,16-05-32,2192.494,210.0,-1.06,10.23
2026-04-15,16-05-32,2192.504,210.0,-1.00,10.23
2026-04-15,16-05-32,2192.514,210.0,-0.94,10.23
2026-04-15,16-05-32,2192.524,210.0,-1.00,10.23
2026-04-15,16-05-32,2192.534,210.0,-0.94,10.23
2026-04-15,16-05-32,2192.544,210.0,-1.06,10.23
2026-04-15,16-05-32,2192.555,208.0,-1.00,10.28
2026-04-15,16-05-32,2192.565,208.0,-0.94,10.28
2026-04-15,16-05-32,2192.575,208.0,-1.00,10.28
2026-04-15,16-05-32,2192.585,208.0,-1.06,10.28
2026-04-15,16-05-32,2192.595,208.0,-0.94,10.28
2026-04-15,16-05-32,2192.605,208.0,-1.00,10.28
2026-04-15,16-05-32,2192.615,208.0,-0.94,10.28
2026-04-15,16-05-32,2192.625,208.0,-1.00,10.28
2026-04-15,16-05-32,2192.635,208.0,-1.00,10.28
2026-04-15,16-05-32,2192.645,208.0,-1.00,10.28
2026-04-15,16-05-33,2192.655,208.0,-1.00,10.33
2026-04-15,16-05-33,2192.665,208.0,-1.00,10.33
2026-04-15,16-05-33,2192.675,208.0,-0.94,10.33
2026-04-15,16-05-33,2192.685,208.0,-0.94,10.33
2026-04-15,16-05-33,2192.695,208.0,-0.94,10.33
2026-04-15,16-05-33,2192.705,208.0,-0.94,10.33
2026-04-15,16-05-33,2192.715,208.0,-1.06,10.33
2026-04-15,16-05-33,2192.725,208.0,-1.06,10.33
2026-04-15,16-05-33,2192.735,208.0,-0.94,10.33
2026-04-15,16-05-33,2192.745,208.0,-1.00,10.33
2026-04-15,16-05-33,2192.755,208.0,-0.94,10.39
2026-04-15,16-05-33,2192.765,208.0,-1.00,10.39
2026-04-15,16-05-33,2192.775,208.0,-1.00,10.39
2026-04-15,16-05-33,2192.785,208.0,-1.00,10.39
2026-04-15,16-05-33,2192.795,208.0,-1.00,10.39
2026-04-15,16-05-33,2192.805,208.0,-0.94,10.39
2026-04-15,16-05-33,2192.815,208.0,-0.94,10.39
2026-04-15,16-05-33,2192.825,208.0,-0.88,10.39
2026-04-15,16-05-33,2192.835,208.0,-1.00,10.39
2026-04-15,16-05-33,2192.845,208.0,-1.00,10.39
2026-04-15,16-05-33,2192.855,208.0,-0.94,10.42
2026-04-15,16-05-33,2192.865,208.0,-1.00,10.42
2026-04-15,16-05-33,2192.875,208.0,-1.00,10.42
2026-04-15,16-05-33,2192.885,206.0,-1.00,10.42
2026-04-15,16-05-33,2192.895,206.0,-1.00,10.42
2026-04-15,16-05-33,2192.905,206.0,-1.00,10.42
2026-04-15,16-05-33,2192.915,206.0,-0.94,10.42
2026-04-15,16-05-33,2192.925,206.0,-1.00,10.42
2026-04-15,16-05-33,2192.935,206.0,-0.94,10.42
2026-04-15,16-05-33,2192.945,206.0,-0.94,10.42
2026-04-15,16-05-33,2192.955,206.0,-0.94,10.48
2026-04-15,16-05-33,2192.965,206.0,-1.00,10.48
2026-04-15,16-05-33,2192.975,206.0,-0.88,10.48
2026-04-15,16-05-33,2192.985,206.0,-0.94,10.48
2026-04-15,16-05-33,2192.996,206.0,-0.94,10.48
2026-04-15,16-05-33,2193.005,206.0,-0.94,10.48
2026-04-15,16-05-33,2193.015,206.0,-0.94,10.48
2026-04-15,16-05-33,2193.025,206.0,-0.88,10.48
2026-04-15,16-05-33,2193.035,206.0,-0.88,10.48
2026-04-15,16-05-33,2193.045,206.0,-0.94,10.48
2026-04-15,16-05-33,2193.056,206.0,-0.81,10.55
2026-04-15,16-05-33,2193.066,206.0,-0.75,10.55
2026-04-15,16-05-33,2193.076,206.0,-0.69,10.55
2026-04-15,16-05-33,2193.086,206.0,-0.62,10.55
2026-04-15,16-05-33,2193.096,206.0,-0.75,10.55
2026-04-15,16-05-33,2193.106,206.0,-0.75,10.55
2026-04-15,16-05-33,2193.116,206.0,-0.69,10.55
2026-04-15,16-05-33,2193.126,206.0,-0.69,10.55
2026-04-15,16-05-33,2193.136,202.0,-0.56,10.55
2026-04-15,16-05-33,2193.146,202.0,-0.56,10.55
2026-04-15,16-05-33,2193.156,202.0,-0.50,10.55
2026-04-15,16-05-33,2193.166,202.0,-0.50,10.55
2026-04-15,16-05-33,2193.176,202.0,-0.44,10.55
2026-04-15,16-05-33,2193.186,202.0,-0.44,10.55
2026-04-15,16-05-33,2193.196,202.0,-0.44,10.55
2026-04-15,16-05-33,2193.206,202.0,-0.44,10.55
2026-04-15,16-05-33,2193.216,202.0,-0.38,10.55
2026-04-15,16-05-33,2193.226,202.0,-0.38,10.55
2026-04-15,16-05-33,2193.236,202.0,-0.38,10.55
2026-04-15,16-05-33,2193.246,202.0,-0.38,10.55
2026-04-15,16-05-33,2193.256,202.0,-0.38,10.61
2026-04-15,16-05-33,2193.266,202.0,-0.38,10.61
2026-04-15,16-05-33,2193.276,202.0,-0.38,10.61
2026-04-15,16-05-33,2193.286,202.0,-0.38,10.61
2026-04-15,16-05-33,2193.296,202.0,-0.38,10.61
2026-04-15,16-05-33,2193.306,202.0,-0.44,10.61
2026-04-15,16-05-33,2193.316,202.0,-0.44,10.61
2026-04-15,16-05-33,2193.326,202.0,-0.44,10.61
2026-04-15,16-05-33,2193.336,202.0,-0.44,10.61
2026-04-15,16-05-33,2193.346,202.0,-0.56,10.61
2026-04-15,16-05-33,2193.356,202.0,-0.69,10.69
2026-04-15,16-05-33,2193.366,202.0,-0.75,10.69
2026-04-15,16-05-33,2193.376,202.0,-0.62,10.69
2026-04-15,16-05-33,2193.386,202.0,-0.69,10.69
2026-04-15,16-05-33,2193.396,202.0,-0.75,10.69
2026-04-15,16-05-33,2193.406,202.0,-0.75,10.69
2026-04-15,16-05-33,2193.416,202.0,-0.88,10.69
2026-04-15,16-05-33,2193.426,202.0,-0.81,10.69
2026-04-15,16-05-33,2193.436,202.0,-0.88,10.69
2026-04-15,16-05-33,2193.446,202.0,-0.94,10.69
2026-04-15,16-05-33,2193.456,202.0,-1.00,10.70
2026-04-15,16-05-33,2193.466,202.0,-1.00,10.70
2026-04-15,16-05-33,2193.476,202.0,-0.94,10.70
2026-04-15,16-05-33,2193.486,202.0,-0.94,10.70
2026-04-15,16-05-33,2193.496,202.0,-0.94,10.70
2026-04-15,16-05-33,2193.506,202.0,-1.06,10.70
2026-04-15,16-05-33,2193.516,202.0,-0.94,10.70
2026-04-15,16-05-33,2193.526,202.0,-1.00,10.70
2026-04-15,16-05-33,2193.536,202.0,-1.00,10.70
2026-04-15,16-05-33,2193.546,202.0,-1.06,10.70
2026-04-15,16-05-33,2193.556,202.0,-1.00,10.75
2026-04-15,16-05-33,2193.567,202.0,-1.00,10.75
2026-04-15,16-05-33,2193.577,202.0,-1.00,10.75
2026-04-15,16-05-33,2193.587,202.0,-1.00,10.75
2026-04-15,16-05-33,2193.597,202.0,-0.94,10.75
2026-04-15,16-05-33,2193.607,202.0,-1.00,10.75
2026-04-15,16-05-33,2193.617,202.0,-1.00,10.75
2026-04-15,16-05-33,2193.627,202.0,-0.94,10.75
2026-04-15,16-05-33,2193.637,202.0,-0.94,10.75
2026-04-15,16-05-33,2193.647,200.0,-0.94,10.75
2026-04-15,16-05-34,2193.657,200.0,-1.06,10.81
2026-04-15,16-05-34,2193.667,200.0,-0.88,10.81
2026-04-15,16-05-34,2193.677,200.0,-1.00,10.81
2026-04-15,16-05-34,2193.687,200.0,-1.00,10.81
2026-04-15,16-05-34,2193.697,200.0,-1.00,10.81
2026-04-15,16-05-34,2193.707,200.0,-0.94,10.81
2026-04-15,16-05-34,2193.717,200.0,-0.94,10.81
2026-04-15,16-05-34,2193.727,200.0,-0.94,10.81
2026-04-15,16-05-34,2193.737,200.0,-1.00,10.81
2026-04-15,16-05-34,2193.747,200.0,-1.06,10.83
2026-04-15,16-05-34,2193.757,200.0,-1.06,10.83
2026-04-15,16-05-34,2193.767,200.0,-1.00,10.83
2026-04-15,16-05-34,2193.777,200.0,-1.00,10.83
2026-04-15,16-05-34,2193.787,200.0,-0.88,10.83
2026-04-15,16-05-34,2193.797,200.0,-0.94,10.83
2026-04-15,16-05-34,2193.807,200.0,-0.94,10.83
2026-04-15,16-05-34,2193.817,200.0,-0.88,10.83
2026-04-15,16-05-34,2193.827,200.0,-0.94,10.83
2026-04-15,16-05-34,2193.837,200.0,-0.94,10.83
2026-04-15,16-05-34,2193.847,200.0,-0.94,10.83
2026-04-15,16-05-34,2193.857,200.0,-0.94,10.88
2026-04-15,16-05-34,2193.867,200.0,-0.94,10.88
2026-04-15,16-05-34,2193.877,200.0,-0.94,10.88
2026-04-15,16-05-34,2193.887,200.0,-0.94,10.88
2026-04-15,16-05-34,2193.897,200.0,-0.88,10.88
2026-04-15,16-05-34,2193.907,200.0,-0.88,10.88
2026-04-15,16-05-34,2193.917,200.0,-0.94,10.88
2026-04-15,16-05-34,2193.927,200.0,-0.94,10.88
2026-04-15,16-05-34,2193.937,200.0,-1.00,10.88
2026-04-15,16-05-34,2193.947,200.0,-0.88,10.88
2026-04-15,16-05-34,2193.957,200.0,-0.94,10.92
2026-04-15,16-05-34,2193.967,200.0,-0.94,10.92
2026-04-15,16-05-34,2193.977,200.0,-0.94,10.92
2026-04-15,16-05-34,2193.987,200.0,-1.00,10.92
2026-04-15,16-05-34,2193.997,200.0,-0.81,10.92
2026-04-15,16-05-34,2194.007,200.0,-0.88,10.92
2026-04-15,16-05-34,2194.017,200.0,-0.88,10.92
2026-04-15,16-05-34,2194.027,200.0,-0.94,10.92
2026-04-15,16-05-34,2194.037,200.0,-1.00,10.92
2026-04-15,16-05-34,2194.047,200.0,-0.88,11.00
2026-04-15,16-05-34,2194.057,200.0,-0.94,11.00
2026-04-15,16-05-34,2194.068,200.0,-0.94,11.00
2026-04-15,16-05-34,2194.078,200.0,-0.88,11.00
2026-04-15,16-05-34,2194.088,200.0,-0.94,11.00
2026-04-15,16-05-34,2194.098,200.0,-0.94,11.00
2026-04-15,16-05-34,2194.108,200.0,-0.81,11.00
2026-04-15,16-05-34,2194.118,200.0,-0.94,11.00
2026-04-15,16-05-34,2194.128,200.0,-0.94,11.00
2026-04-15,16-05-34,2194.138,200.0,-0.94,11.00
2026-04-15,16-05-34,2194.148,200.0,-0.88,10.98
2026-04-15,16-05-34,2194.158,200.0,-0.94,10.98
2026-04-15,16-05-34,2194.168,200.0,-0.94,10.98
2026-04-15,16-05-34,2194.178,200.0,-0.88,10.98
2026-04-15,16-05-34,2194.188,200.0,-1.00,10.98
2026-04-15,16-05-34,2194.198,200.0,-0.88,10.98
2026-04-15,16-05-34,2194.208,200.0,-0.88,10.98
2026-04-15,16-05-34,2194.218,200.0,-0.94,10.98
2026-04-15,16-05-34,2194.228,200.0,-0.88,10.98
2026-04-15,16-05-34,2194.238,200.0,-0.88,10.98
2026-04-15,16-05-34,2194.248,200.0,-0.94,11.02
2026-04-15,16-05-34,2194.258,200.0,-0.88,11.02
2026-04-15,16-05-34,2194.268,200.0,-0.94,11.02
2026-04-15,16-05-34,2194.278,200.0,-0.88,11.02
2026-04-15,16-05-34,2194.288,200.0,-0.88,11.02
2026-04-15,16-05-34,2194.298,200.0,-0.88,11.02
2026-04-15,16-05-34,2194.308,200.0,-0.81,11.02
2026-04-15,16-05-34,2194.318,200.0,-0.81,11.02
2026-04-15,16-05-34,2194.328,200.0,-0.94,11.02
2026-04-15,16-05-34,2194.338,200.0,-0.94,11.02
2026-04-15,16-05-34,2194.348,200.0,-0.88,11.09
2026-04-15,16-05-34,2194.358,200.0,-0.94,11.09
2026-04-15,16-05-34,2194.369,200.0,-0.88,11.09
2026-04-15,16-05-34,2194.379,200.0,-0.88,11.09
2026-04-15,16-05-34,2194.39,200.0,-0.88,11.09
2026-04-15,16-05-34,2194.4,200.0,-0.88,11.09
2026-04-15,16-05-34,2194.41,200.0,-0.88,11.09
2026-04-15,16-05-34,2194.42,200.0,-0.88,11.09
2026-04-15,16-05-34,2194.43,200.0,-0.88,11.09
2026-04-15,16-05-34,2194.44,200.0,-0.88,11.09
2026-04-15,16-05-34,2194.45,200.0,-0.88,11.12
2026-04-15,16-05-34,2194.46,198.0,-0.88,11.12
2026-04-15,16-05-34,2194.47,198.0,-0.75,11.12
2026-04-15,16-05-34,2194.48,198.0,-0.69,11.12
2026-04-15,16-05-34,2194.49,190.0,-0.69,11.12
2026-04-15,16-05-34,2194.5,188.0,-0.69,11.12
2026-04-15,16-05-34,2194.511,180.0,-0.75,11.12
2026-04-15,16-05-34,2194.522,180.0,-0.75,11.12
2026-04-15,16-05-34,2194.532,170.0,-0.69,11.12
2026-04-15,16-05-34,2194.542,170.0,-0.75,11.12
2026-04-15,16-05-34,2194.552,162.0,-0.62,11.12
2026-04-15,16-05-34,2194.562,162.0,-0.69,11.09
2026-04-15,16-05-34,2194.573,162.0,-0.69,11.09
2026-04-15,16-05-34,2194.584,162.0,-0.69,11.09
2026-04-15,16-05-34,2194.594,162.0,-0.62,11.09
2026-04-15,16-05-34,2194.604,162.0,-0.62,11.09
2026-04-15,16-05-34,2194.614,162.0,-0.69,11.09
2026-04-15,16-05-34,2194.625,162.0,-0.56,11.09
2026-04-15,16-05-34,2194.635,162.0,-0.62,11.09
2026-04-15,16-05-34,2194.646,162.0,-0.62,11.09
2026-04-15,16-05-35,2194.657,162.0,-0.62,11.16
2026-04-15,16-05-35,2194.667,162.0,-0.62,11.16
2026-04-15,16-05-35,2194.677,162.0,-0.75,11.16
2026-04-15,16-05-35,2194.687,162.0,-0.69,11.16
2026-04-15,16-05-35,2194.697,162.0,-0.62,11.16
2026-04-15,16-05-35,2194.707,162.0,-0.69,11.16
2026-04-15,16-05-35,2194.717,162.0,-0.69,11.16
2026-04-15,16-05-35,2194.727,162.0,-0.75,11.16
2026-04-15,16-05-35,2194.737,162.0,-0.69,11.16
2026-04-15,16-05-35,2194.747,162.0,-0.69,11.16
2026-04-15,16-05-35,2194.757,160.0,-0.69,11.14
2026-04-15,16-05-35,2194.767,160.0,-0.69,11.14
2026-04-15,16-05-35,2194.777,160.0,-0.62,11.14
2026-04-15,16-05-35,2194.787,160.0,-0.69,11.14
2026-04-15,16-05-35,2194.797,160.0,-0.62,11.14
2026-04-15,16-05-35,2194.807,156.0,-0.62,11.14
2026-04-15,16-05-35,2194.817,156.0,-0.69,11.14
2026-04-15,16-05-35,2194.827,152.0,-0.69,11.14
2026-04-15,16-05-35,2194.837,152.0,-0.62,11.14
2026-04-15,16-05-35,2194.847,144.0,-0.69,11.17
2026-04-15,16-05-35,2194.857,130.0,-0.69,11.17
2026-04-15,16-05-35,2194.867,116.0,-0.75,11.17
2026-04-15,16-05-35,2194.877,116.0,-0.62,11.17
2026-04-15,16-05-35,2194.887,108.0,-0.69,11.17
2026-04-15,16-05-35,2194.897,102.0,-0.69,11.17
2026-04-15,16-05-35,2194.907,94.0,-0.69,11.17
2026-04-15,16-05-35,2194.917,94.0,-0.62,11.17
2026-04-15,16-05-35,2194.927,94.0,-0.75,11.17
2026-04-15,16-05-35,2194.937,94.0,-0.69,11.17
2026-04-15,16-05-35,2194.947,94.0,-0.69,11.17
2026-04-15,16-05-35,2194.957,94.0,-0.69,11.16
2026-04-15,16-05-35,2194.968,94.0,-0.69,11.16
2026-04-15,16-05-35,2194.978,94.0,-0.75,11.16
2026-04-15,16-05-35,2194.988,94.0,-0.62,11.16
2026-04-15,16-05-35,2194.998,94.0,-0.69,11.16
2026-04-15,16-05-35,2195.008,94.0,-0.69,11.16
2026-04-15,16-05-35,2195.018,94.0,-0.69,11.16
2026-04-15,16-05-35,2195.028,94.0,-0.69,11.16
2026-04-15,16-05-35,2195.038,94.0,-0.69,11.16
2026-04-15,16-05-35,2195.048,94.0,-0.62,11.16
2026-04-15,16-05-35,2195.058,94.0,-0.69,11.12
2026-04-15,16-05-35,2195.068,94.0,-0.75,11.12
2026-04-15,16-05-35,2195.078,94.0,-0.75,11.12
2026-04-15,16-05-35,2195.088,94.0,-0.75,11.12
2026-04-15,16-05-35,2195.098,94.0,-0.75,11.12
2026-04-15,16-05-35,2195.108,94.0,-0.69,11.12
2026-04-15,16-05-35,2195.118,94.0,-0.69,11.12
2026-04-15,16-05-35,2195.128,94.0,-0.69,11.12
2026-04-15,16-05-35,2195.138,94.0,-0.75,11.12
2026-04-15,16-05-35,2195.148,94.0,-0.69,11.12
2026-04-15,16-05-35,2195.158,94.0,-0.69,11.12
