"Date","Time","Time (abs)","Actual Axle Torque (Value [Nm])","Steering Wheel Angle (Value [deg])","Vehicle Speed Average Driven (Value [km / h])"
2026-04-15,15-55-26,1586.019,164.0,439.56,6.97
2026-04-15,15-55-26,1586.029,164.0,439.56,6.97
2026-04-15,15-55-26,1586.039,164.0,439.62,6.97
2026-04-15,15-55-26,1586.049,164.0,439.44,6.97
2026-04-15,15-55-26,1586.059,164.0,439.56,6.97
2026-04-15,15-55-26,1586.069,164.0,439.56,6.97
2026-04-15,15-55-26,1586.079,164.0,439.56,6.97
2026-04-15,15-55-26,1586.089,164.0,439.62,6.97
2026-04-15,15-55-26,1586.099,164.0,439.62,6.98
2026-04-15,15-55-26,1586.109,164.0,439.62,6.98
2026-04-15,15-55-26,1586.119,164.0,439.50,6.98
2026-04-15,15-55-26,1586.129,164.0,439.50,6.98
2026-04-15,15-55-26,1586.139,164.0,439.56,6.98
2026-04-15,15-55-26,1586.149,164.0,439.62,6.98
2026-04-15,15-55-26,1586.159,164.0,439.56,6.98
2026-04-15,15-55-26,1586.169,164.0,439.56,6.98
2026-04-15,15-55-26,1586.179,164.0,439.56,6.98
2026-04-15,15-55-26,1586.189,164.0,439.56,6.98
2026-04-15,15-55-26,1586.199,164.0,439.62,7.03
2026-04-15,15-55-26,1586.209,164.0,439.56,7.03
2026-04-15,15-55-26,1586.219,164.0,439.62,7.03
2026-04-15,15-55-26,1586.229,164.0,439.62,7.03
2026-04-15,15-55-26,1586.239,164.0,439.56,7.03
2026-04-15,15-55-26,1586.249,164.0,439.56,7.03
2026-04-15,15-55-26,1586.259,164.0,439.62,7.03
2026-04-15,15-55-26,1586.269,164.0,439.62,7.03
2026-04-15,15-55-26,1586.279,164.0,439.44,7.03
2026-04-15,15-55-26,1586.289,164.0,439.44,7.03
2026-04-15,15-55-26,1586.299,164.0,439.50,7.08
2026-04-15,15-55-26,1586.309,164.0,439.56,7.08
2026-04-15,15-55-26,1586.319,164.0,439.56,7.08
2026-04-15,15-55-26,1586.329,164.0,439.56,7.08
2026-04-15,15-55-26,1586.339,164.0,439.62,7.08
2026-04-15,15-55-26,1586.349,164.0,439.50,7.08
2026-04-15,15-55-26,1586.359,164.0,439.62,7.08
2026-04-15,15-55-26,1586.369,164.0,439.50,7.08
2026-04-15,15-55-26,1586.379,164.0,439.56,7.08
2026-04-15,15-55-26,1586.389,164.0,439.50,7.08
2026-04-15,15-55-26,1586.399,164.0,439.56,7.12
2026-04-15,15-55-26,1586.409,164.0,439.62,7.12
2026-04-15,15-55-26,1586.419,164.0,439.62,7.12
2026-04-15,15-55-26,1586.43,164.0,439.56,7.12
2026-04-15,15-55-26,1586.44,164.0,439.62,7.12
2026-04-15,15-55-26,1586.45,164.0,439.62,7.12
2026-04-15,15-55-26,1586.46,164.0,439.56,7.12
2026-04-15,15-55-26,1586.47,164.0,439.56,7.12
2026-04-15,15-55-26,1586.48,164.0,439.56,7.12
2026-04-15,15-55-26,1586.49,164.0,439.56,7.12
2026-04-15,15-55-26,1586.5,164.0,439.50,7.16
2026-04-15,15-55-26,1586.51,164.0,439.62,7.16
2026-04-15,15-55-26,1586.52,164.0,439.62,7.16
2026-04-15,15-55-26,1586.53,164.0,439.62,7.16
2026-04-15,15-55-26,1586.54,164.0,439.50,7.16
2026-04-15,15-55-26,1586.55,164.0,439.56,7.16
2026-04-15,15-55-26,1586.56,164.0,439.44,7.16
2026-04-15,15-55-26,1586.57,164.0,439.56,7.16
2026-04-15,15-55-26,1586.58,164.0,439.56,7.16
2026-04-15,15-55-26,1586.59,164.0,439.56,7.16
2026-04-15,15-55-26,1586.6,164.0,439.56,7.22
2026-04-15,15-55-26,1586.61,164.0,439.62,7.22
2026-04-15,15-55-26,1586.62,164.0,439.62,7.22
2026-04-15,15-55-26,1586.63,164.0,439.62,7.22
2026-04-15,15-55-26,1586.64,164.0,439.62,7.22
2026-04-15,15-55-27,1586.65,164.0,439.56,7.22
2026-04-15,15-55-27,1586.66,164.0,439.62,7.22
2026-04-15,15-55-27,1586.67,164.0,439.62,7.22
2026-04-15,15-55-27,1586.68,164.0,439.56,7.22
2026-04-15,15-55-27,1586.69,164.0,439.56,7.22
2026-04-15,15-55-27,1586.7,164.0,439.62,7.25
2026-04-15,15-55-27,1586.71,164.0,439.62,7.25
2026-04-15,15-55-27,1586.72,164.0,439.62,7.25
2026-04-15,15-55-27,1586.73,164.0,439.62,7.25
2026-04-15,15-55-27,1586.74,164.0,439.62,7.25
2026-04-15,15-55-27,1586.75,164.0,439.69,7.25
2026-04-15,15-55-27,1586.76,164.0,439.69,7.25
2026-04-15,15-55-27,1586.77,164.0,439.69,7.25
2026-04-15,15-55-27,1586.78,164.0,439.75,7.25
2026-04-15,15-55-27,1586.79,164.0,439.75,7.25
2026-04-15,15-55-27,1586.8,164.0,439.75,7.34
2026-04-15,15-55-27,1586.81,164.0,439.75,7.34
2026-04-15,15-55-27,1586.821,164.0,439.75,7.34
2026-04-15,15-55-27,1586.831,164.0,439.75,7.34
2026-04-15,15-55-27,1586.841,164.0,439.69,7.34
2026-04-15,15-55-27,1586.851,164.0,439.69,7.34
2026-04-15,15-55-27,1586.861,164.0,439.75,7.34
2026-04-15,15-55-27,1586.871,164.0,439.75,7.34
2026-04-15,15-55-27,1586.881,164.0,439.81,7.34
2026-04-15,15-55-27,1586.891,164.0,439.75,7.34
2026-04-15,15-55-27,1586.901,164.0,439.81,7.38
2026-04-15,15-55-27,1586.911,164.0,439.75,7.38
2026-04-15,15-55-27,1586.921,164.0,439.81,7.38
2026-04-15,15-55-27,1586.931,164.0,439.81,7.38
2026-04-15,15-55-27,1586.941,164.0,439.81,7.38
2026-04-15,15-55-27,1586.951,164.0,439.81,7.38
2026-04-15,15-55-27,1586.961,164.0,439.81,7.38
2026-04-15,15-55-27,1586.971,164.0,439.81,7.38
2026-04-15,15-55-27,1586.981,164.0,439.88,7.38
2026-04-15,15-55-27,1586.991,164.0,439.88,7.38
2026-04-15,15-55-27,1587.001,164.0,439.81,7.44
2026-04-15,15-55-27,1587.011,164.0,439.88,7.44
2026-04-15,15-55-27,1587.021,164.0,439.88,7.44
2026-04-15,15-55-27,1587.031,164.0,439.88,7.44
2026-04-15,15-55-27,1587.041,164.0,439.88,7.44
2026-04-15,15-55-27,1587.051,164.0,439.81,7.44
2026-04-15,15-55-27,1587.061,164.0,439.88,7.44
2026-04-15,15-55-27,1587.071,164.0,439.88,7.44
2026-04-15,15-55-27,1587.081,164.0,439.88,7.44
2026-04-15,15-55-27,1587.091,164.0,439.88,7.44
2026-04-15,15-55-27,1587.101,164.0,439.94,7.50
2026-04-15,15-55-27,1587.111,164.0,439.94,7.50
2026-04-15,15-55-27,1587.121,162.0,439.94,7.50
2026-04-15,15-55-27,1587.131,162.0,440.00,7.50
2026-04-15,15-55-27,1587.141,162.0,439.94,7.50
2026-04-15,15-55-27,1587.151,162.0,439.94,7.50
2026-04-15,15-55-27,1587.161,162.0,439.88,7.50
2026-04-15,15-55-27,1587.171,162.0,439.88,7.50
2026-04-15,15-55-27,1587.181,162.0,439.88,7.50
2026-04-15,15-55-27,1587.191,162.0,439.94,7.50
2026-04-15,15-55-27,1587.201,162.0,440.00,7.55
2026-04-15,15-55-27,1587.211,162.0,439.94,7.55
2026-04-15,15-55-27,1587.221,162.0,439.94,7.55
2026-04-15,15-55-27,1587.231,162.0,439.94,7.55
2026-04-15,15-55-27,1587.241,162.0,439.88,7.55
2026-04-15,15-55-27,1587.251,162.0,439.94,7.55
2026-04-15,15-55-27,1587.261,162.0,439.94,7.55
2026-04-15,15-55-27,1587.271,162.0,439.94,7.55
2026-04-15,15-55-27,1587.281,162.0,439.94,7.55
2026-04-15,15-55-27,1587.291,162.0,439.88,7.55
2026-04-15,15-55-27,1587.301,162.0,439.88,7.58
2026-04-15,15-55-27,1587.311,162.0,439.94,7.58
2026-04-15,15-55-27,1587.321,162.0,439.94,7.58
2026-04-15,15-55-27,1587.331,162.0,440.00,7.58
2026-04-15,15-55-27,1587.341,162.0,440.00,7.58
2026-04-15,15-55-27,1587.351,162.0,439.94,7.58
2026-04-15,15-55-27,1587.361,162.0,439.94,7.58
2026-04-15,15-55-27,1587.371,162.0,439.94,7.58
2026-04-15,15-55-27,1587.381,162.0,439.88,7.58
2026-04-15,15-55-27,1587.391,162.0,439.94,7.58
2026-04-15,15-55-27,1587.401,162.0,440.00,7.62
2026-04-15,15-55-27,1587.411,162.0,439.88,7.62
2026-04-15,15-55-27,1587.421,162.0,439.94,7.62
2026-04-15,15-55-27,1587.431,162.0,439.94,7.62
2026-04-15,15-55-27,1587.441,162.0,439.94,7.62
2026-04-15,15-55-27,1587.451,162.0,439.94,7.62
2026-04-15,15-55-27,1587.461,162.0,439.94,7.62
2026-04-15,15-55-27,1587.471,162.0,439.94,7.62
2026-04-15,15-55-27,1587.481,162.0,439.94,7.62
2026-04-15,15-55-27,1587.491,162.0,439.94,7.62
2026-04-15,15-55-27,1587.501,162.0,439.94,7.69
2026-04-15,15-55-27,1587.511,162.0,439.94,7.69
2026-04-15,15-55-27,1587.521,162.0,439.94,7.69
2026-04-15,15-55-27,1587.531,162.0,440.00,7.69
2026-04-15,15-55-27,1587.541,162.0,439.94,7.69
2026-04-15,15-55-27,1587.551,162.0,439.88,7.69
2026-04-15,15-55-27,1587.561,162.0,440.00,7.69
2026-04-15,15-55-27,1587.571,162.0,440.00,7.69
2026-04-15,15-55-27,1587.581,162.0,440.06,7.69
2026-04-15,15-55-27,1587.591,162.0,440.06,7.69
2026-04-15,15-55-27,1587.601,162.0,440.00,7.73
2026-04-15,15-55-27,1587.611,162.0,440.00,7.73
2026-04-15,15-55-27,1587.621,162.0,440.06,7.73
2026-04-15,15-55-27,1587.631,162.0,440.00,7.73
2026-04-15,15-55-27,1587.641,162.0,440.00,7.73
2026-04-15,15-55-28,1587.651,162.0,440.00,7.73
2026-04-15,15-55-28,1587.661,162.0,440.06,7.73
2026-04-15,15-55-28,1587.671,162.0,440.06,7.73
2026-04-15,15-55-28,1587.681,162.0,440.00,7.73
2026-04-15,15-55-28,1587.691,162.0,440.00,7.73
2026-04-15,15-55-28,1587.701,162.0,439.94,7.78
2026-04-15,15-55-28,1587.711,162.0,439.94,7.78
2026-04-15,15-55-28,1587.721,162.0,440.00,7.78
2026-04-15,15-55-28,1587.731,162.0,440.00,7.78
2026-04-15,15-55-28,1587.741,162.0,440.00,7.78
2026-04-15,15-55-28,1587.751,162.0,440.06,7.78
2026-04-15,15-55-28,1587.762,162.0,440.00,7.78
2026-04-15,15-55-28,1587.772,162.0,440.00,7.78
2026-04-15,15-55-28,1587.782,162.0,440.06,7.78
2026-04-15,15-55-28,1587.792,162.0,439.94,7.78
2026-04-15,15-55-28,1587.802,162.0,440.00,7.86
2026-04-15,15-55-28,1587.812,162.0,440.06,7.86
2026-04-15,15-55-28,1587.822,162.0,440.00,7.86
2026-04-15,15-55-28,1587.832,162.0,440.00,7.86
2026-04-15,15-55-28,1587.842,162.0,439.94,7.86
2026-04-15,15-55-28,1587.852,162.0,440.00,7.86
2026-04-15,15-55-28,1587.862,162.0,440.06,7.86
2026-04-15,15-55-28,1587.872,162.0,440.06,7.86
2026-04-15,15-55-28,1587.882,162.0,440.00,7.86
2026-04-15,15-55-28,1587.892,162.0,440.00,7.86
2026-04-15,15-55-28,1587.902,162.0,440.00,7.89
2026-04-15,15-55-28,1587.912,162.0,440.06,7.89
2026-04-15,15-55-28,1587.922,162.0,440.06,7.89
2026-04-15,15-55-28,1587.932,162.0,440.00,7.89
2026-04-15,15-55-28,1587.942,162.0,440.06,7.89
2026-04-15,15-55-28,1587.952,162.0,440.06,7.89
2026-04-15,15-55-28,1587.962,162.0,440.00,7.89
2026-04-15,15-55-28,1587.972,162.0,440.00,7.89
2026-04-15,15-55-28,1587.982,162.0,440.00,7.89
2026-04-15,15-55-28,1587.992,162.0,440.06,7.89
2026-04-15,15-55-28,1588.002,162.0,439.94,7.95
2026-04-15,15-55-28,1588.012,162.0,440.12,7.95
2026-04-15,15-55-28,1588.022,162.0,440.06,7.95
2026-04-15,15-55-28,1588.032,162.0,440.00,7.95
2026-04-15,15-55-28,1588.042,162.0,440.00,7.95
2026-04-15,15-55-28,1588.052,162.0,440.00,7.95
2026-04-15,15-55-28,1588.062,162.0,440.00,7.95
2026-04-15,15-55-28,1588.072,162.0,440.00,7.95
2026-04-15,15-55-28,1588.082,162.0,440.06,7.95
2026-04-15,15-55-28,1588.092,162.0,440.06,7.95
2026-04-15,15-55-28,1588.102,162.0,440.06,8.02
2026-04-15,15-55-28,1588.112,162.0,440.06,8.02
2026-04-15,15-55-28,1588.122,162.0,440.06,8.02
2026-04-15,15-55-28,1588.132,162.0,440.06,8.02
2026-04-15,15-55-28,1588.142,162.0,440.06,8.02
2026-04-15,15-55-28,1588.152,162.0,440.00,8.02
2026-04-15,15-55-28,1588.162,162.0,440.06,8.02
2026-04-15,15-55-28,1588.172,162.0,440.00,8.02
2026-04-15,15-55-28,1588.182,162.0,440.06,8.02
2026-04-15,15-55-28,1588.192,162.0,440.06,8.02
2026-04-15,15-55-28,1588.202,162.0,440.00,8.06
2026-04-15,15-55-28,1588.212,162.0,440.06,8.06
2026-04-15,15-55-28,1588.222,162.0,440.00,8.06
2026-04-15,15-55-28,1588.232,160.0,440.00,8.06
2026-04-15,15-55-28,1588.243,160.0,440.00,8.06
2026-04-15,15-55-28,1588.252,160.0,440.06,8.06
2026-04-15,15-55-28,1588.262,158.0,440.00,8.06
2026-04-15,15-55-28,1588.272,158.0,440.00,8.06
2026-04-15,15-55-28,1588.282,158.0,440.12,8.06
2026-04-15,15-55-28,1588.292,156.0,440.00,8.06
2026-04-15,15-55-28,1588.303,148.0,440.06,8.14
2026-04-15,15-55-28,1588.313,146.0,440.12,8.14
2026-04-15,15-55-28,1588.323,140.0,440.06,8.14
2026-04-15,15-55-28,1588.333,134.0,440.06,8.14
2026-04-15,15-55-28,1588.343,134.0,440.06,8.14
2026-04-15,15-55-28,1588.353,130.0,440.06,8.14
2026-04-15,15-55-28,1588.363,130.0,440.00,8.14
2026-04-15,15-55-28,1588.373,126.0,440.00,8.14
2026-04-15,15-55-28,1588.383,124.0,440.06,8.14
2026-04-15,15-55-28,1588.393,124.0,440.06,8.14
2026-04-15,15-55-28,1588.403,124.0,440.06,8.17
2026-04-15,15-55-28,1588.413,120.0,440.06,8.17
2026-04-15,15-55-28,1588.423,120.0,440.00,8.17
2026-04-15,15-55-28,1588.433,120.0,439.94,8.17
2026-04-15,15-55-28,1588.443,120.0,440.06,8.17
