"Date","Time","Time (abs)","Actual Axle Torque (Value [Nm])","Steering Wheel Angle (Value [deg])","Vehicle Speed Average Driven (Value [km / h])"
2026-04-15,16-08-44,2384.067,78.0,0.00,11.91
2026-04-15,16-08-44,2384.077,78.0,0.06,11.91
2026-04-15,16-08-44,2384.087,78.0,0.06,11.91
2026-04-15,16-08-44,2384.097,78.0,0.00,11.91
2026-04-15,16-08-44,2384.107,78.0,0.06,11.91
2026-04-15,16-08-44,2384.117,78.0,0.00,11.91
2026-04-15,16-08-44,2384.127,78.0,0.00,11.91
2026-04-15,16-08-44,2384.137,78.0,0.00,11.91
2026-04-15,16-08-44,2384.147,78.0,0.00,11.91
2026-04-15,16-08-44,2384.157,78.0,0.06,11.91
2026-04-15,16-08-44,2384.167,78.0,0.00,11.92
2026-04-15,16-08-44,2384.177,78.0,0.06,11.92
2026-04-15,16-08-44,2384.187,78.0,0.06,11.92
2026-04-15,16-08-44,2384.197,78.0,0.06,11.92
2026-04-15,16-08-44,2384.207,78.0,0.06,11.92
2026-04-15,16-08-44,2384.217,78.0,0.00,11.92
2026-04-15,16-08-44,2384.227,78.0,0.06,11.92
2026-04-15,16-08-44,2384.237,78.0,0.06,11.92
2026-04-15,16-08-44,2384.247,78.0,0.00,11.92
2026-04-15,16-08-44,2384.257,78.0,0.00,11.92
2026-04-15,16-08-44,2384.267,78.0,0.00,11.92
2026-04-15,16-08-44,2384.277,78.0,0.00,11.88
2026-04-15,16-08-44,2384.287,78.0,0.00,11.88
2026-04-15,16-08-44,2384.297,78.0,0.00,11.88
2026-04-15,16-08-44,2384.307,78.0,0.00,11.88
2026-04-15,16-08-44,2384.317,78.0,0.00,11.88
2026-04-15,16-08-44,2384.327,78.0,0.06,11.88
2026-04-15,16-08-44,2384.337,78.0,0.06,11.88
2026-04-15,16-08-44,2384.347,78.0,0.06,11.88
2026-04-15,16-08-44,2384.357,78.0,0.00,11.88
2026-04-15,16-08-44,2384.367,78.0,0.12,11.94
2026-04-15,16-08-44,2384.377,78.0,0.00,11.94
2026-04-15,16-08-44,2384.387,78.0,0.00,11.94
2026-04-15,16-08-44,2384.397,78.0,0.06,11.94
2026-04-15,16-08-44,2384.407,78.0,0.06,11.94
2026-04-15,16-08-44,2384.417,78.0,0.00,11.94
2026-04-15,16-08-44,2384.427,78.0,0.00,11.94
2026-04-15,16-08-44,2384.437,78.0,0.00,11.94
2026-04-15,16-08-44,2384.447,78.0,0.00,11.94
2026-04-15,16-08-44,2384.457,78.0,0.00,11.94
2026-04-15,16-08-44,2384.467,78.0,0.06,11.91
2026-04-15,16-08-44,2384.477,78.0,0.00,11.91
2026-04-15,16-08-44,2384.487,78.0,0.00,11.91
2026-04-15,16-08-44,2384.497,78.0,0.00,11.91
2026-04-15,16-08-44,2384.507,78.0,0.00,11.91
2026-04-15,16-08-44,2384.517,78.0,0.00,11.91
2026-04-15,16-08-44,2384.528,78.0,0.00,11.91
2026-04-15,16-08-44,2384.538,78.0,0.00,11.91
2026-04-15,16-08-44,2384.548,78.0,0.00,11.91
2026-04-15,16-08-44,2384.558,78.0,0.00,11.91
2026-04-15,16-08-44,2384.568,78.0,0.00,11.91
2026-04-15,16-08-44,2384.578,78.0,0.06,11.92
2026-04-15,16-08-44,2384.588,78.0,0.06,11.92
2026-04-15,16-08-44,2384.598,78.0,0.06,11.92
2026-04-15,16-08-44,2384.608,78.0,0.00,11.92
2026-04-15,16-08-44,2384.618,78.0,0.00,11.92
2026-04-15,16-08-44,2384.628,78.0,0.00,11.92
2026-04-15,16-08-44,2384.638,78.0,0.00,11.92
2026-04-15,16-08-45,2384.648,78.0,0.06,11.92
2026-04-15,16-08-45,2384.658,78.0,0.06,11.92
2026-04-15,16-08-45,2384.668,78.0,0.06,11.92
2026-04-15,16-08-45,2384.678,78.0,0.06,11.88
2026-04-15,16-08-45,2384.688,78.0,0.00,11.88
2026-04-15,16-08-45,2384.698,78.0,0.06,11.88
2026-04-15,16-08-45,2384.708,78.0,0.00,11.88
2026-04-15,16-08-45,2384.718,78.0,0.00,11.88
2026-04-15,16-08-45,2384.728,78.0,0.00,11.88
2026-04-15,16-08-45,2384.738,78.0,0.00,11.88
2026-04-15,16-08-45,2384.748,78.0,0.00,11.88
2026-04-15,16-08-45,2384.758,78.0,0.00,11.88
2026-04-15,16-08-45,2384.768,78.0,0.00,11.88
2026-04-15,16-08-45,2384.778,78.0,0.00,11.88
2026-04-15,16-08-45,2384.788,78.0,0.00,11.88
2026-04-15,16-08-45,2384.798,78.0,0.06,11.88
2026-04-15,16-08-45,2384.808,78.0,0.00,11.88
2026-04-15,16-08-45,2384.818,78.0,0.00,11.88
2026-04-15,16-08-45,2384.828,78.0,0.06,11.88
2026-04-15,16-08-45,2384.838,78.0,0.06,11.88
2026-04-15,16-08-45,2384.848,78.0,0.00,11.88
2026-04-15,16-08-45,2384.858,78.0,0.00,11.88
2026-04-15,16-08-45,2384.868,78.0,0.12,11.88
2026-04-15,16-08-45,2384.878,78.0,0.00,11.88
2026-04-15,16-08-45,2384.888,78.0,0.00,11.88
2026-04-15,16-08-45,2384.898,78.0,0.00,11.88
2026-04-15,16-08-45,2384.908,78.0,0.00,11.88
2026-04-15,16-08-45,2384.918,78.0,0.00,11.88
2026-04-15,16-08-45,2384.928,78.0,0.00,11.88
2026-04-15,16-08-45,2384.938,78.0,0.00,11.88
2026-04-15,16-08-45,2384.948,78.0,0.06,11.88
2026-04-15,16-08-45,2384.958,78.0,0.06,11.88
2026-04-15,16-08-45,2384.968,78.0,0.00,11.91
2026-04-15,16-08-45,2384.978,78.0,0.00,11.91
2026-04-15,16-08-45,2384.988,78.0,0.00,11.91
2026-04-15,16-08-45,2384.998,78.0,0.06,11.91
2026-04-15,16-08-45,2385.008,78.0,0.00,11.91
2026-04-15,16-08-45,2385.018,78.0,0.00,11.91
2026-04-15,16-08-45,2385.028,78.0,0.00,11.91
2026-04-15,16-08-45,2385.038,78.0,0.00,11.91
2026-04-15,16-08-45,2385.048,78.0,0.00,11.91
2026-04-15,16-08-45,2385.058,78.0,0.00,11.91
2026-04-15,16-08-45,2385.068,78.0,0.00,11.91
2026-04-15,16-08-45,2385.078,78.0,0.12,11.86
2026-04-15,16-08-45,2385.088,78.0,0.12,11.86
2026-04-15,16-08-45,2385.098,78.0,0.00,11.86
2026-04-15,16-08-45,2385.108,78.0,0.00,11.86
2026-04-15,16-08-45,2385.118,78.0,0.00,11.86
2026-04-15,16-08-45,2385.128,78.0,0.00,11.86
2026-04-15,16-08-45,2385.138,78.0,0.00,11.86
2026-04-15,16-08-45,2385.148,78.0,0.06,11.86
2026-04-15,16-08-45,2385.158,78.0,0.00,11.86
2026-04-15,16-08-45,2385.168,78.0,0.06,11.89
2026-04-15,16-08-45,2385.178,78.0,0.06,11.89
2026-04-15,16-08-45,2385.188,78.0,0.06,11.89
2026-04-15,16-08-45,2385.198,78.0,0.06,11.89
2026-04-15,16-08-45,2385.208,78.0,0.00,11.89
2026-04-15,16-08-45,2385.218,78.0,0.12,11.89
2026-04-15,16-08-45,2385.228,78.0,0.00,11.89
2026-04-15,16-08-45,2385.238,78.0,0.00,11.89
2026-04-15,16-08-45,2385.248,78.0,0.00,11.89
2026-04-15,16-08-45,2385.258,78.0,0.00,11.89
2026-04-15,16-08-45,2385.268,78.0,0.00,11.86
2026-04-15,16-08-45,2385.279,78.0,0.06,11.86
2026-04-15,16-08-45,2385.289,78.0,0.06,11.86
2026-04-15,16-08-45,2385.299,78.0,0.00,11.86
2026-04-15,16-08-45,2385.309,78.0,0.00,11.86
2026-04-15,16-08-45,2385.319,78.0,0.00,11.86
2026-04-15,16-08-45,2385.329,78.0,0.00,11.86
2026-04-15,16-08-45,2385.339,78.0,0.00,11.86
2026-04-15,16-08-45,2385.349,78.0,0.00,11.86
2026-04-15,16-08-45,2385.359,78.0,0.06,11.86
2026-04-15,16-08-45,2385.369,78.0,0.00,11.88
2026-04-15,16-08-45,2385.379,78.0,0.00,11.88
2026-04-15,16-08-45,2385.389,78.0,0.00,11.88
2026-04-15,16-08-45,2385.399,78.0,0.00,11.88
2026-04-15,16-08-45,2385.409,78.0,0.12,11.88
2026-04-15,16-08-45,2385.419,78.0,0.06,11.88
2026-04-15,16-08-45,2385.429,78.0,0.06,11.88
2026-04-15,16-08-45,2385.439,78.0,0.06,11.88
2026-04-15,16-08-45,2385.449,78.0,0.00,11.88
2026-04-15,16-08-45,2385.459,78.0,0.06,11.88
2026-04-15,16-08-45,2385.47,78.0,0.06,11.86
2026-04-15,16-08-45,2385.48,78.0,0.00,11.86
2026-04-15,16-08-45,2385.49,78.0,0.06,11.86
2026-04-15,16-08-45,2385.501,78.0,0.00,11.86
2026-04-15,16-08-45,2385.511,78.0,0.00,11.86
2026-04-15,16-08-45,2385.521,78.0,0.00,11.86
2026-04-15,16-08-45,2385.531,78.0,0.00,11.86
2026-04-15,16-08-45,2385.541,78.0,0.00,11.86
2026-04-15,16-08-45,2385.551,78.0,0.00,11.86
2026-04-15,16-08-45,2385.561,78.0,0.06,11.86
2026-04-15,16-08-45,2385.571,78.0,0.06,11.86
2026-04-15,16-08-45,2385.581,78.0,0.00,11.86
2026-04-15,16-08-45,2385.591,78.0,0.00,11.86
2026-04-15,16-08-45,2385.601,78.0,0.00,11.86
2026-04-15,16-08-45,2385.611,78.0,0.06,11.86
2026-04-15,16-08-45,2385.621,78.0,0.06,11.86
2026-04-15,16-08-45,2385.631,78.0,0.00,11.86
2026-04-15,16-08-45,2385.641,78.0,0.00,11.86
2026-04-15,16-08-46,2385.651,78.0,0.00,11.86
2026-04-15,16-08-46,2385.661,78.0,0.06,11.86
2026-04-15,16-08-46,2385.671,78.0,0.00,11.89
2026-04-15,16-08-46,2385.681,74.0,0.00,11.89
2026-04-15,16-08-46,2385.691,74.0,0.00,11.89
2026-04-15,16-08-46,2385.701,74.0,0.12,11.89
2026-04-15,16-08-46,2385.711,74.0,0.06,11.89
2026-04-15,16-08-46,2385.721,74.0,0.00,11.89
2026-04-15,16-08-46,2385.731,74.0,0.00,11.89
2026-04-15,16-08-46,2385.741,74.0,0.00,11.89
2026-04-15,16-08-46,2385.751,74.0,0.06,11.89
2026-04-15,16-08-46,2385.761,74.0,0.12,11.89
2026-04-15,16-08-46,2385.771,74.0,0.06,11.86
2026-04-15,16-08-46,2385.781,74.0,0.00,11.86
2026-04-15,16-08-46,2385.791,74.0,0.06,11.86
2026-04-15,16-08-46,2385.801,74.0,0.00,11.86
2026-04-15,16-08-46,2385.812,74.0,0.00,11.86
2026-04-15,16-08-46,2385.821,74.0,0.06,11.86
2026-04-15,16-08-46,2385.831,74.0,0.00,11.86
2026-04-15,16-08-46,2385.841,74.0,0.00,11.86
2026-04-15,16-08-46,2385.851,74.0,0.12,11.86
2026-04-15,16-08-46,2385.861,74.0,0.00,11.86
2026-04-15,16-08-46,2385.871,74.0,0.00,11.84
2026-04-15,16-08-46,2385.881,74.0,0.06,11.84
2026-04-15,16-08-46,2385.891,74.0,0.12,11.84
2026-04-15,16-08-46,2385.901,74.0,0.00,11.84
2026-04-15,16-08-46,2385.911,74.0,0.00,11.84
2026-04-15,16-08-46,2385.921,74.0,0.00,11.84
2026-04-15,16-08-46,2385.931,74.0,0.00,11.84
2026-04-15,16-08-46,2385.941,74.0,0.00,11.84
2026-04-15,16-08-46,2385.951,74.0,0.00,11.84
2026-04-15,16-08-46,2385.961,74.0,0.00,11.84
2026-04-15,16-08-46,2385.971,74.0,0.00,11.83
2026-04-15,16-08-46,2385.981,74.0,0.00,11.83
2026-04-15,16-08-46,2385.991,74.0,0.06,11.83
2026-04-15,16-08-46,2386.001,74.0,0.00,11.83
2026-04-15,16-08-46,2386.011,74.0,0.00,11.83
2026-04-15,16-08-46,2386.021,74.0,0.06,11.83
2026-04-15,16-08-46,2386.031,74.0,0.06,11.83
2026-04-15,16-08-46,2386.041,74.0,0.06,11.83
2026-04-15,16-08-46,2386.051,74.0,0.00,11.83
2026-04-15,16-08-46,2386.061,74.0,0.00,11.83
2026-04-15,16-08-46,2386.071,74.0,0.00,11.83
2026-04-15,16-08-46,2386.081,74.0,0.00,11.83
2026-04-15,16-08-46,2386.091,74.0,0.00,11.83
2026-04-15,16-08-46,2386.101,74.0,0.00,11.83
2026-04-15,16-08-46,2386.111,74.0,0.06,11.83
2026-04-15,16-08-46,2386.121,74.0,0.12,11.83
2026-04-15,16-08-46,2386.131,74.0,0.12,11.83
2026-04-15,16-08-46,2386.141,74.0,0.12,11.83
2026-04-15,16-08-46,2386.151,74.0,0.19,11.83
2026-04-15,16-08-46,2386.161,74.0,0.12,11.83
2026-04-15,16-08-46,2386.171,74.0,0.12,11.83
2026-04-15,16-08-46,2386.181,74.0,0.12,11.83
2026-04-15,16-08-46,2386.192,74.0,0.12,11.83
2026-04-15,16-08-46,2386.202,74.0,0.12,11.83
2026-04-15,16-08-46,2386.212,74.0,0.06,11.83
2026-04-15,16-08-46,2386.222,74.0,0.19,11.83
2026-04-15,16-08-46,2386.232,74.0,0.12,11.83
2026-04-15,16-08-46,2386.242,74.0,0.19,11.83
2026-04-15,16-08-46,2386.252,74.0,0.12,11.83
2026-04-15,16-08-46,2386.262,74.0,0.12,11.83
2026-04-15,16-08-46,2386.272,74.0,0.12,11.86
2026-04-15,16-08-46,2386.282,74.0,0.19,11.86
2026-04-15,16-08-46,2386.292,74.0,0.25,11.86
2026-04-15,16-08-46,2386.302,74.0,0.25,11.86
2026-04-15,16-08-46,2386.312,74.0,0.25,11.86
2026-04-15,16-08-46,2386.322,74.0,0.19,11.86
2026-04-15,16-08-46,2386.332,74.0,0.25,11.86
2026-04-15,16-08-46,2386.342,74.0,0.25,11.86
2026-04-15,16-08-46,2386.352,74.0,0.19,11.86
2026-04-15,16-08-46,2386.362,74.0,0.25,11.86
2026-04-15,16-08-46,2386.372,74.0,0.25,11.84
2026-04-15,16-08-46,2386.382,74.0,0.25,11.84
2026-04-15,16-08-46,2386.392,74.0,0.19,11.84
2026-04-15,16-08-46,2386.402,74.0,0.25,11.84
2026-04-15,16-08-46,2386.413,74.0,0.25,11.84
2026-04-15,16-08-46,2386.422,74.0,0.25,11.84
2026-04-15,16-08-46,2386.432,74.0,0.25,11.84
2026-04-15,16-08-46,2386.442,74.0,0.25,11.84
2026-04-15,16-08-46,2386.452,74.0,0.25,11.84
2026-04-15,16-08-46,2386.462,74.0,0.25,11.84
2026-04-15,16-08-46,2386.472,74.0,0.25,11.84
2026-04-15,16-08-46,2386.482,74.0,0.25,11.84
2026-04-15,16-08-46,2386.492,74.0,0.19,11.84
2026-04-15,16-08-46,2386.502,74.0,0.19,11.84
2026-04-15,16-08-46,2386.512,74.0,0.25,11.84
2026-04-15,16-08-46,2386.522,74.0,0.25,11.84
2026-04-15,16-08-46,2386.532,74.0,0.25,11.84
2026-04-15,16-08-46,2386.542,74.0,0.19,11.84
2026-04-15,16-08-46,2386.552,74.0,0.19,11.84
2026-04-15,16-08-46,2386.562,74.0,0.19,11.84
2026-04-15,16-08-46,2386.572,74.0,0.19,11.84
2026-04-15,16-08-46,2386.582,74.0,0.25,11.78
2026-04-15,16-08-46,2386.593,74.0,0.25,11.78
2026-04-15,16-08-46,2386.603,74.0,0.25,11.78
2026-04-15,16-08-46,2386.613,74.0,0.19,11.78
2026-04-15,16-08-46,2386.623,74.0,0.25,11.78
2026-04-15,16-08-46,2386.633,74.0,0.19,11.78
2026-04-15,16-08-46,2386.643,74.0,0.25,11.78
2026-04-15,16-08-47,2386.653,74.0,0.25,11.78
2026-04-15,16-08-47,2386.663,74.0,0.19,11.78
2026-04-15,16-08-47,2386.673,74.0,0.25,11.81
2026-04-15,16-08-47,2386.684,74.0,0.25,11.81
2026-04-15,16-08-47,2386.694,74.0,0.19,11.81
2026-04-15,16-08-47,2386.704,74.0,0.25,11.81
2026-04-15,16-08-47,2386.714,74.0,0.25,11.81
2026-04-15,16-08-47,2386.724,74.0,0.25,11.81
2026-04-15,16-08-47,2386.735,74.0,0.25,11.81
2026-04-15,16-08-47,2386.745,74.0,0.25,11.81
2026-04-15,16-08-47,2386.755,74.0,0.19,11.81
2026-04-15,16-08-47,2386.765,74.0,0.19,11.81
2026-04-15,16-08-47,2386.775,74.0,0.25,11.83
2026-04-15,16-08-47,2386.785,74.0,0.25,11.83
2026-04-15,16-08-47,2386.795,74.0,0.25,11.83
2026-04-15,16-08-47,2386.805,74.0,0.25,11.83
2026-04-15,16-08-47,2386.815,74.0,0.25,11.83
2026-04-15,16-08-47,2386.825,74.0,0.25,11.83
2026-04-15,16-08-47,2386.835,74.0,0.25,11.83
2026-04-15,16-08-47,2386.845,74.0,0.19,11.83
2026-04-15,16-08-47,2386.855,74.0,0.19,11.83
2026-04-15,16-08-47,2386.865,74.0,0.19,11.83
2026-04-15,16-08-47,2386.875,74.0,0.25,11.81
2026-04-15,16-08-47,2386.885,74.0,0.25,11.81
2026-04-15,16-08-47,2386.895,74.0,0.25,11.81
2026-04-15,16-08-47,2386.905,74.0,0.25,11.81
2026-04-15,16-08-47,2386.915,74.0,0.25,11.81
2026-04-15,16-08-47,2386.925,74.0,0.19,11.81
2026-04-15,16-08-47,2386.935,74.0,0.25,11.81
2026-04-15,16-08-47,2386.945,74.0,0.19,11.81
2026-04-15,16-08-47,2386.955,74.0,0.19,11.81
2026-04-15,16-08-47,2386.965,74.0,0.19,11.81
2026-04-15,16-08-47,2386.975,74.0,0.25,11.80
2026-04-15,16-08-47,2386.985,74.0,0.25,11.80
2026-04-15,16-08-47,2386.995,74.0,0.25,11.80
2026-04-15,16-08-47,2387.005,74.0,0.19,11.80
2026-04-15,16-08-47,2387.015,74.0,0.19,11.80
2026-04-15,16-08-47,2387.025,74.0,0.25,11.80
2026-04-15,16-08-47,2387.035,74.0,0.19,11.80
2026-04-15,16-08-47,2387.045,74.0,0.19,11.80
2026-04-15,16-08-47,2387.055,74.0,0.19,11.80
2026-04-15,16-08-47,2387.065,74.0,0.25,11.80
2026-04-15,16-08-47,2387.075,74.0,0.25,11.80
2026-04-15,16-08-47,2387.085,74.0,0.25,11.80
2026-04-15,16-08-47,2387.095,74.0,0.19,11.80
2026-04-15,16-08-47,2387.105,74.0,0.25,11.80
2026-04-15,16-08-47,2387.115,74.0,0.25,11.80
2026-04-15,16-08-47,2387.125,74.0,0.25,11.80
2026-04-15,16-08-47,2387.135,74.0,0.25,11.80
2026-04-15,16-08-47,2387.145,74.0,0.25,11.80
2026-04-15,16-08-47,2387.155,74.0,0.19,11.80
2026-04-15,16-08-47,2387.165,74.0,0.19,11.80
2026-04-15,16-08-47,2387.175,74.0,0.25,11.77
2026-04-15,16-08-47,2387.185,74.0,0.19,11.77
2026-04-15,16-08-47,2387.195,74.0,0.25,11.77
2026-04-15,16-08-47,2387.205,74.0,0.19,11.77
2026-04-15,16-08-47,2387.215,74.0,0.25,11.77
2026-04-15,16-08-47,2387.225,74.0,0.19,11.77
2026-04-15,16-08-47,2387.235,74.0,0.19,11.77
2026-04-15,16-08-47,2387.245,74.0,0.25,11.77
2026-04-15,16-08-47,2387.255,74.0,0.19,11.77
2026-04-15,16-08-47,2387.265,74.0,0.19,11.77
2026-04-15,16-08-47,2387.276,74.0,0.25,11.78
2026-04-15,16-08-47,2387.286,74.0,0.25,11.78
2026-04-15,16-08-47,2387.296,74.0,0.25,11.78
2026-04-15,16-08-47,2387.306,74.0,0.25,11.78
2026-04-15,16-08-47,2387.316,74.0,0.25,11.78
2026-04-15,16-08-47,2387.326,74.0,0.19,11.78
2026-04-15,16-08-47,2387.336,74.0,0.19,11.78
2026-04-15,16-08-47,2387.346,74.0,0.19,11.78
2026-04-15,16-08-47,2387.357,74.0,0.19,11.78
2026-04-15,16-08-47,2387.367,74.0,0.19,11.78
2026-04-15,16-08-47,2387.377,74.0,0.25,11.78
2026-04-15,16-08-47,2387.387,74.0,0.19,11.78
2026-04-15,16-08-47,2387.397,74.0,0.19,11.78
2026-04-15,16-08-47,2387.408,74.0,0.25,11.78
2026-04-15,16-08-47,2387.418,74.0,0.19,11.78
2026-04-15,16-08-47,2387.428,74.0,0.19,11.78
2026-04-15,16-08-47,2387.438,74.0,0.19,11.78
2026-04-15,16-08-47,2387.448,70.0,0.19,11.78
2026-04-15,16-08-47,2387.458,70.0,0.12,11.78
2026-04-15,16-08-47,2387.468,68.0,0.12,11.78
2026-04-15,16-08-47,2387.478,68.0,0.19,11.81
2026-04-15,16-08-47,2387.488,68.0,0.19,11.81
2026-04-15,16-08-47,2387.498,68.0,0.12,11.81
2026-04-15,16-08-47,2387.508,68.0,0.19,11.81
2026-04-15,16-08-47,2387.519,68.0,0.00,11.81
2026-04-15,16-08-47,2387.529,68.0,0.00,11.81
2026-04-15,16-08-47,2387.539,68.0,0.00,11.81
2026-04-15,16-08-47,2387.549,68.0,0.12,11.81
2026-04-15,16-08-47,2387.559,68.0,0.12,11.81
2026-04-15,16-08-47,2387.569,68.0,0.12,11.81
2026-04-15,16-08-47,2387.579,68.0,0.06,11.83
2026-04-15,16-08-47,2387.589,68.0,0.06,11.83
2026-04-15,16-08-47,2387.599,68.0,0.06,11.83
2026-04-15,16-08-47,2387.609,68.0,0.00,11.83
2026-04-15,16-08-47,2387.619,68.0,0.06,11.83
2026-04-15,16-08-47,2387.629,68.0,0.06,11.83
2026-04-15,16-08-47,2387.639,68.0,0.06,11.83
2026-04-15,16-08-48,2387.649,68.0,0.00,11.83
2026-04-15,16-08-48,2387.659,68.0,0.00,11.83
2026-04-15,16-08-48,2387.669,68.0,0.00,11.78
2026-04-15,16-08-48,2387.68,68.0,0.06,11.78
2026-04-15,16-08-48,2387.69,68.0,0.00,11.78
2026-04-15,16-08-48,2387.7,68.0,0.00,11.78
2026-04-15,16-08-48,2387.711,68.0,0.00,11.78
2026-04-15,16-08-48,2387.721,68.0,0.06,11.78
2026-04-15,16-08-48,2387.731,68.0,0.00,11.78
2026-04-15,16-08-48,2387.741,68.0,0.00,11.78
2026-04-15,16-08-48,2387.751,68.0,0.00,11.78
2026-04-15,16-08-48,2387.761,68.0,0.06,11.78
2026-04-15,16-08-48,2387.771,68.0,0.06,11.78
2026-04-15,16-08-48,2387.781,68.0,0.00,11.77
2026-04-15,16-08-48,2387.791,68.0,0.00,11.77
2026-04-15,16-08-48,2387.801,68.0,0.00,11.77
2026-04-15,16-08-48,2387.811,68.0,0.00,11.77
2026-04-15,16-08-48,2387.821,68.0,0.06,11.77
2026-04-15,16-08-48,2387.831,68.0,0.00,11.77
2026-04-15,16-08-48,2387.841,68.0,0.00,11.77
2026-04-15,16-08-48,2387.851,68.0,0.00,11.77
2026-04-15,16-08-48,2387.861,68.0,0.00,11.77
2026-04-15,16-08-48,2387.871,68.0,0.06,11.81
2026-04-15,16-08-48,2387.881,68.0,0.00,11.81
2026-04-15,16-08-48,2387.891,68.0,0.12,11.81
2026-04-15,16-08-48,2387.901,68.0,0.00,11.81
2026-04-15,16-08-48,2387.911,68.0,0.00,11.81
2026-04-15,16-08-48,2387.921,68.0,0.00,11.81
2026-04-15,16-08-48,2387.931,68.0,0.00,11.81
2026-04-15,16-08-48,2387.941,68.0,0.00,11.81
2026-04-15,16-08-48,2387.951,68.0,0.00,11.81
2026-04-15,16-08-48,2387.961,68.0,0.00,11.81
2026-04-15,16-08-48,2387.971,68.0,0.00,11.77
2026-04-15,16-08-48,2387.981,68.0,0.00,11.77
2026-04-15,16-08-48,2387.991,68.0,0.00,11.77
2026-04-15,16-08-48,2388.001,68.0,0.00,11.77
2026-04-15,16-08-48,2388.011,68.0,0.06,11.77
2026-04-15,16-08-48,2388.021,68.0,0.00,11.77
2026-04-15,16-08-48,2388.031,68.0,0.00,11.77
2026-04-15,16-08-48,2388.041,68.0,0.06,11.77
2026-04-15,16-08-48,2388.051,68.0,0.06,11.77
2026-04-15,16-08-48,2388.061,68.0,0.06,11.77
2026-04-15,16-08-48,2388.071,68.0,0.19,11.77
2026-04-15,16-08-48,2388.081,68.0,0.31,11.83
2026-04-15,16-08-48,2388.091,68.0,0.38,11.83
2026-04-15,16-08-48,2388.101,68.0,0.31,11.83
2026-04-15,16-08-48,2388.111,68.0,0.38,11.83
2026-04-15,16-08-48,2388.121,68.0,0.50,11.83
2026-04-15,16-08-48,2388.131,68.0,0.50,11.83
2026-04-15,16-08-48,2388.142,68.0,0.50,11.83
2026-04-15,16-08-48,2388.152,68.0,0.50,11.83
2026-04-15,16-08-48,2388.162,68.0,0.50,11.83
2026-04-15,16-08-48,2388.172,68.0,0.56,11.83
2026-04-15,16-08-48,2388.182,68.0,0.50,11.83
2026-04-15,16-08-48,2388.192,68.0,0.50,11.83
2026-04-15,16-08-48,2388.202,68.0,0.56,11.83
2026-04-15,16-08-48,2388.212,68.0,0.56,11.83
2026-04-15,16-08-48,2388.222,68.0,0.50,11.83
2026-04-15,16-08-48,2388.232,68.0,0.56,11.83
2026-04-15,16-08-48,2388.242,68.0,0.56,11.83
2026-04-15,16-08-48,2388.252,68.0,0.56,11.83
2026-04-15,16-08-48,2388.262,68.0,0.62,11.83
2026-04-15,16-08-48,2388.273,68.0,0.62,11.81
2026-04-15,16-08-48,2388.283,68.0,0.56,11.81
2026-04-15,16-08-48,2388.293,68.0,0.56,11.81
2026-04-15,16-08-48,2388.303,68.0,0.50,11.81
2026-04-15,16-08-48,2388.313,68.0,0.62,11.81
2026-04-15,16-08-48,2388.323,68.0,0.62,11.81
2026-04-15,16-08-48,2388.333,68.0,0.56,11.81
