"Date","Time","Time (abs)","Actual Axle Torque (Value [Nm])","Steering Wheel Angle (Value [deg])","Vehicle Speed Average Driven (Value [km / h])"
2026-04-15,15-34-24,324.464,136.0,0.44,20.72
2026-04-15,15-34-24,324.474,136.0,0.44,20.72
2026-04-15,15-34-24,324.484,136.0,0.44,20.77
2026-04-15,15-34-24,324.494,136.0,0.44,20.77
2026-04-15,15-34-24,324.504,136.0,0.38,20.77
2026-04-15,15-34-24,324.515,136.0,0.44,20.77
2026-04-15,15-34-24,324.525,136.0,0.38,20.77
2026-04-15,15-34-24,324.535,136.0,0.44,20.77
2026-04-15,15-34-24,324.545,136.0,0.44,20.77
2026-04-15,15-34-24,324.555,136.0,0.38,20.77
2026-04-15,15-34-24,324.565,138.0,0.50,20.77
2026-04-15,15-34-24,324.575,138.0,0.38,20.77
2026-04-15,15-34-24,324.585,138.0,0.44,20.83
2026-04-15,15-34-24,324.595,138.0,0.44,20.83
2026-04-15,15-34-24,324.605,138.0,0.50,20.83
2026-04-15,15-34-24,324.615,138.0,0.44,20.83
2026-04-15,15-34-24,324.625,138.0,0.44,20.83
2026-04-15,15-34-24,324.635,138.0,0.38,20.83
2026-04-15,15-34-24,324.645,138.0,0.50,20.83
2026-04-15,15-34-25,324.655,138.0,0.44,20.83
2026-04-15,15-34-25,324.665,138.0,0.38,20.83
2026-04-15,15-34-25,324.675,138.0,0.44,20.83
2026-04-15,15-34-25,324.685,138.0,0.38,20.88
2026-04-15,15-34-25,324.695,138.0,0.38,20.88
2026-04-15,15-34-25,324.705,138.0,0.44,20.88
2026-04-15,15-34-25,324.715,138.0,0.44,20.88
2026-04-15,15-34-25,324.725,138.0,0.38,20.88
2026-04-15,15-34-25,324.735,138.0,0.38,20.88
2026-04-15,15-34-25,324.745,138.0,0.44,20.88
2026-04-15,15-34-25,324.755,138.0,0.44,20.88
2026-04-15,15-34-25,324.765,138.0,0.38,20.88
2026-04-15,15-34-25,324.775,138.0,0.44,20.88
2026-04-15,15-34-25,324.785,138.0,0.50,20.98
2026-04-15,15-34-25,324.795,138.0,0.44,20.98
2026-04-15,15-34-25,324.805,142.0,0.38,20.98
2026-04-15,15-34-25,324.815,142.0,0.44,20.98
2026-04-15,15-34-25,324.825,146.0,0.38,20.98
2026-04-15,15-34-25,324.835,146.0,0.50,20.98
2026-04-15,15-34-25,324.845,150.0,0.38,20.98
2026-04-15,15-34-25,324.855,154.0,0.38,20.98
2026-04-15,15-34-25,324.865,154.0,0.44,20.98
2026-04-15,15-34-25,324.875,154.0,0.38,20.98
2026-04-15,15-34-25,324.885,154.0,0.50,20.97
2026-04-15,15-34-25,324.896,154.0,0.44,20.97
2026-04-15,15-34-25,324.906,154.0,0.44,20.97
2026-04-15,15-34-25,324.916,154.0,0.44,20.97
2026-04-15,15-34-25,324.926,154.0,0.44,20.97
2026-04-15,15-34-25,324.936,154.0,0.38,20.97
2026-04-15,15-34-25,324.946,154.0,0.38,20.97
2026-04-15,15-34-25,324.956,158.0,0.38,20.97
2026-04-15,15-34-25,324.966,158.0,0.38,20.97
2026-04-15,15-34-25,324.976,158.0,0.38,20.97
2026-04-15,15-34-25,324.986,158.0,0.44,21.11
2026-04-15,15-34-25,324.996,160.0,0.38,21.11
2026-04-15,15-34-25,325.006,164.0,0.38,21.11
2026-04-15,15-34-25,325.016,168.0,0.44,21.11
2026-04-15,15-34-25,325.026,172.0,0.44,21.11
2026-04-15,15-34-25,325.036,172.0,0.44,21.11
2026-04-15,15-34-25,325.046,172.0,0.38,21.11
