"Date","Time","Time (abs)","Actual Axle Torque (Value [Nm])","Steering Wheel Angle (Value [deg])","Vehicle Speed Average Driven (Value [km / h])"
2026-04-15,15-33-25,264.896,372.0,0.00,15.77
2026-04-15,15-33-25,264.906,372.0,0.00,15.77
2026-04-15,15-33-25,264.916,358.0,0.00,15.77
2026-04-15,15-33-25,264.926,334.0,-0.06,15.77
2026-04-15,15-33-25,264.936,314.0,0.00,15.77
2026-04-15,15-33-25,264.946,288.0,-0.19,15.77
2026-04-15,15-33-25,264.956,288.0,-0.19,15.77
2026-04-15,15-33-25,264.967,264.0,-0.25,15.77
2026-04-15,15-33-25,264.978,238.0,-0.38,15.81
2026-04-15,15-33-25,264.987,216.0,-0.38,15.81
2026-04-15,15-33-25,264.997,204.0,-0.44,15.81
2026-04-15,15-33-25,265.007,200.0,-0.69,15.81
2026-04-15,15-33-25,265.017,200.0,-0.69,15.81
2026-04-15,15-33-25,265.028,200.0,-0.75,15.81
2026-04-15,15-33-25,265.037,200.0,-0.75,15.81
2026-04-15,15-33-25,265.047,200.0,-0.81,15.81
2026-04-15,15-33-25,265.057,200.0,-0.88,15.81
2026-04-15,15-33-25,265.067,200.0,-0.81,15.81
2026-04-15,15-33-25,265.077,200.0,-1.00,15.91
2026-04-15,15-33-25,265.087,200.0,-0.88,15.91
2026-04-15,15-33-25,265.097,200.0,-0.88,15.91
2026-04-15,15-33-25,265.107,200.0,-0.88,15.91
2026-04-15,15-33-25,265.117,200.0,-0.94,15.91
2026-04-15,15-33-25,265.127,200.0,-0.88,15.91
2026-04-15,15-33-25,265.137,200.0,-0.88,15.91
2026-04-15,15-33-25,265.147,200.0,-0.94,15.91
2026-04-15,15-33-25,265.157,200.0,-0.88,15.91
2026-04-15,15-33-25,265.167,200.0,-0.88,15.91
2026-04-15,15-33-25,265.177,198.0,-0.81,15.94
2026-04-15,15-33-25,265.187,198.0,-0.81,15.94
2026-04-15,15-33-25,265.197,198.0,-0.81,15.94
2026-04-15,15-33-25,265.207,198.0,-0.81,15.94
2026-04-15,15-33-25,265.217,198.0,-0.69,15.94
2026-04-15,15-33-25,265.227,198.0,-0.69,15.94
2026-04-15,15-33-25,265.237,198.0,-0.69,15.94
2026-04-15,15-33-25,265.247,198.0,-0.69,15.94
2026-04-15,15-33-25,265.257,198.0,-0.62,15.94
2026-04-15,15-33-25,265.267,198.0,-0.81,15.94
2026-04-15,15-33-25,265.277,198.0,-0.75,16.00
2026-04-15,15-33-25,265.287,198.0,-0.75,16.00
2026-04-15,15-33-25,265.297,198.0,-0.69,16.00
2026-04-15,15-33-25,265.307,198.0,-0.62,16.00
2026-04-15,15-33-25,265.317,198.0,-0.62,16.00
2026-04-15,15-33-25,265.327,198.0,-0.75,16.00
2026-04-15,15-33-25,265.337,198.0,-0.75,16.00
2026-04-15,15-33-25,265.347,198.0,-0.69,16.00
2026-04-15,15-33-25,265.357,198.0,-0.69,16.00
2026-04-15,15-33-25,265.367,198.0,-0.69,16.00
2026-04-15,15-33-25,265.377,198.0,-0.75,16.00
2026-04-15,15-33-25,265.387,198.0,-0.69,16.02
