"Date","Time","Time (abs)","Actual Axle Torque (Value [Nm])","Steering Wheel Angle (Value [deg])","Vehicle Speed Average Driven (Value [km / h])"
2026-04-15,15-32-04,184.163,44.0,2.75,6.80
2026-04-15,15-32-04,184.173,44.0,2.81,6.80
2026-04-15,15-32-04,184.183,44.0,2.75,6.80
2026-04-15,15-32-04,184.193,44.0,2.69,6.80
2026-04-15,15-32-04,184.203,44.0,2.75,6.80
2026-04-15,15-32-04,184.213,44.0,2.69,6.80
2026-04-15,15-32-04,184.224,44.0,2.81,6.80
2026-04-15,15-32-04,184.234,44.0,2.75,6.80
2026-04-15,15-32-04,184.245,44.0,2.81,6.80
2026-04-15,15-32-04,184.256,44.0,2.69,6.80
2026-04-15,15-32-04,184.266,44.0,2.81,6.80
2026-04-15,15-32-04,184.276,44.0,2.75,6.80
2026-04-15,15-32-04,184.286,44.0,2.75,6.80
2026-04-15,15-32-04,184.296,44.0,2.81,6.80
2026-04-15,15-32-04,184.306,44.0,2.81,6.80
2026-04-15,15-32-04,184.316,44.0,2.81,6.80
2026-04-15,15-32-04,184.326,44.0,2.81,6.80
2026-04-15,15-32-04,184.336,44.0,2.75,6.80
2026-04-15,15-32-04,184.346,44.0,2.75,6.80
2026-04-15,15-32-04,184.356,44.0,2.81,6.80
2026-04-15,15-32-04,184.366,44.0,2.75,6.80
2026-04-15,15-32-04,184.376,44.0,2.81,6.83
2026-04-15,15-32-04,184.386,44.0,2.75,6.83
2026-04-15,15-32-04,184.396,44.0,2.69,6.83
2026-04-15,15-32-04,184.406,44.0,2.81,6.83
2026-04-15,15-32-04,184.416,44.0,2.81,6.83
2026-04-15,15-32-04,184.426,44.0,2.81,6.83
2026-04-15,15-32-04,184.436,44.0,2.81,6.83
2026-04-15,15-32-04,184.447,44.0,2.75,6.83
2026-04-15,15-32-04,184.457,44.0,2.75,6.83
2026-04-15,15-32-04,184.468,44.0,2.81,6.84
2026-04-15,15-32-04,184.478,44.0,2.81,6.84
2026-04-15,15-32-04,184.488,44.0,2.75,6.84
2026-04-15,15-32-04,184.498,44.0,2.75,6.84
2026-04-15,15-32-04,184.509,44.0,2.75,6.84
2026-04-15,15-32-04,184.519,44.0,2.75,6.84
2026-04-15,15-32-04,184.529,44.0,2.81,6.84
2026-04-15,15-32-04,184.539,44.0,2.75,6.84
2026-04-15,15-32-04,184.549,44.0,2.75,6.84
2026-04-15,15-32-04,184.559,44.0,2.81,6.84
2026-04-15,15-32-04,184.569,44.0,2.81,6.88
2026-04-15,15-32-04,184.579,44.0,2.81,6.88
2026-04-15,15-32-04,184.589,44.0,2.69,6.88
2026-04-15,15-32-04,184.599,44.0,2.81,6.88
2026-04-15,15-32-04,184.609,44.0,2.81,6.88
2026-04-15,15-32-04,184.619,44.0,2.69,6.88
2026-04-15,15-32-04,184.629,44.0,2.69,6.88
2026-04-15,15-32-04,184.639,44.0,2.69,6.88
2026-04-15,15-32-05,184.649,44.0,2.75,6.88
2026-04-15,15-32-05,184.659,44.0,2.75,6.88
2026-04-15,15-32-05,184.669,44.0,2.75,6.86
2026-04-15,15-32-05,184.679,44.0,2.75,6.86
2026-04-15,15-32-05,184.689,44.0,2.75,6.86
2026-04-15,15-32-05,184.699,44.0,2.81,6.86
2026-04-15,15-32-05,184.709,44.0,2.81,6.86
2026-04-15,15-32-05,184.719,44.0,2.75,6.86
2026-04-15,15-32-05,184.729,44.0,2.69,6.86
2026-04-15,15-32-05,184.739,44.0,2.81,6.86
2026-04-15,15-32-05,184.749,44.0,2.75,6.86
2026-04-15,15-32-05,184.759,44.0,2.75,6.86
2026-04-15,15-32-05,184.769,44.0,2.75,6.89
2026-04-15,15-32-05,184.779,44.0,2.75,6.89
2026-04-15,15-32-05,184.789,44.0,2.69,6.89
2026-04-15,15-32-05,184.799,44.0,2.75,6.89
2026-04-15,15-32-05,184.809,44.0,2.81,6.89
2026-04-15,15-32-05,184.819,44.0,2.75,6.89
2026-04-15,15-32-05,184.829,44.0,2.81,6.89
2026-04-15,15-32-05,184.839,44.0,2.75,6.89
2026-04-15,15-32-05,184.849,44.0,2.75,6.89
2026-04-15,15-32-05,184.859,44.0,2.75,6.89
2026-04-15,15-32-05,184.869,44.0,2.81,6.94
2026-04-15,15-32-05,184.879,44.0,2.81,6.94
2026-04-15,15-32-05,184.889,44.0,2.75,6.94
2026-04-15,15-32-05,184.899,44.0,2.69,6.94
2026-04-15,15-32-05,184.909,44.0,2.75,6.94
2026-04-15,15-32-05,184.919,44.0,2.75,6.94
2026-04-15,15-32-05,184.929,44.0,2.81,6.94
2026-04-15,15-32-05,184.939,44.0,2.81,6.94
2026-04-15,15-32-05,184.949,44.0,2.75,6.94
2026-04-15,15-32-05,184.959,44.0,2.75,6.94
2026-04-15,15-32-05,184.969,44.0,2.81,6.95
2026-04-15,15-32-05,184.979,44.0,2.81,6.95
2026-04-15,15-32-05,184.989,44.0,2.69,6.95
2026-04-15,15-32-05,184.999,44.0,2.75,6.95
2026-04-15,15-32-05,185.009,44.0,2.81,6.95
2026-04-15,15-32-05,185.019,44.0,2.75,6.95
2026-04-15,15-32-05,185.029,44.0,2.75,6.95
2026-04-15,15-32-05,185.039,44.0,2.75,6.95
2026-04-15,15-32-05,185.049,44.0,2.75,6.95
2026-04-15,15-32-05,185.059,44.0,2.75,6.95
2026-04-15,15-32-05,185.069,44.0,2.75,6.95
2026-04-15,15-32-05,185.079,44.0,2.75,6.95
2026-04-15,15-32-05,185.089,44.0,2.75,6.95
2026-04-15,15-32-05,185.099,44.0,2.81,6.95
2026-04-15,15-32-05,185.109,44.0,2.75,6.95
2026-04-15,15-32-05,185.119,44.0,2.81,6.95
2026-04-15,15-32-05,185.129,44.0,2.81,6.95
2026-04-15,15-32-05,185.139,44.0,2.75,6.95
2026-04-15,15-32-05,185.149,44.0,2.75,6.95
2026-04-15,15-32-05,185.159,44.0,2.75,6.95
2026-04-15,15-32-05,185.169,44.0,2.69,6.97
2026-04-15,15-32-05,185.179,44.0,2.69,6.97
2026-04-15,15-32-05,185.189,44.0,2.81,6.97
2026-04-15,15-32-05,185.199,44.0,2.81,6.97
2026-04-15,15-32-05,185.21,44.0,2.81,6.97
2026-04-15,15-32-05,185.22,44.0,2.81,6.97
2026-04-15,15-32-05,185.23,44.0,2.81,6.97
2026-04-15,15-32-05,185.24,44.0,2.75,6.97
2026-04-15,15-32-05,185.25,44.0,2.81,6.97
2026-04-15,15-32-05,185.26,44.0,2.75,6.97
2026-04-15,15-32-05,185.27,44.0,2.75,6.97
2026-04-15,15-32-05,185.28,44.0,2.75,6.97
2026-04-15,15-32-05,185.29,44.0,2.81,6.97
2026-04-15,15-32-05,185.3,44.0,2.81,6.97
2026-04-15,15-32-05,185.31,44.0,2.81,6.97
2026-04-15,15-32-05,185.32,44.0,2.81,6.97
2026-04-15,15-32-05,185.33,44.0,2.81,6.97
2026-04-15,15-32-05,185.341,44.0,2.81,6.97
2026-04-15,15-32-05,185.35,44.0,2.75,6.97
2026-04-15,15-32-05,185.36,44.0,2.81,6.97
2026-04-15,15-32-05,185.37,44.0,2.75,6.98
2026-04-15,15-32-05,185.38,44.0,2.81,6.98
2026-04-15,15-32-05,185.39,44.0,2.81,6.98
2026-04-15,15-32-05,185.4,44.0,2.81,6.98
2026-04-15,15-32-05,185.41,44.0,2.81,6.98
2026-04-15,15-32-05,185.42,44.0,2.81,6.98
2026-04-15,15-32-05,185.43,44.0,2.81,6.98
2026-04-15,15-32-05,185.44,44.0,2.81,6.98
2026-04-15,15-32-05,185.45,44.0,2.81,6.98
2026-04-15,15-32-05,185.46,44.0,2.81,6.98
2026-04-15,15-32-05,185.47,44.0,2.75,7.02
2026-04-15,15-32-05,185.48,44.0,2.75,7.02
2026-04-15,15-32-05,185.49,44.0,2.75,7.02
2026-04-15,15-32-05,185.5,44.0,2.81,7.02
2026-04-15,15-32-05,185.51,44.0,2.81,7.02
2026-04-15,15-32-05,185.52,44.0,2.75,7.02
2026-04-15,15-32-05,185.53,44.0,2.75,7.02
2026-04-15,15-32-05,185.54,44.0,2.75,7.02
2026-04-15,15-32-05,185.55,44.0,2.75,7.02
2026-04-15,15-32-05,185.56,44.0,2.75,7.02
2026-04-15,15-32-05,185.57,44.0,2.81,7.02
2026-04-15,15-32-05,185.58,44.0,2.81,7.02
2026-04-15,15-32-05,185.59,44.0,2.75,7.02
2026-04-15,15-32-05,185.6,44.0,2.81,7.02
2026-04-15,15-32-05,185.61,44.0,2.81,7.02
2026-04-15,15-32-05,185.62,44.0,2.81,7.02
2026-04-15,15-32-05,185.63,44.0,2.81,7.02
2026-04-15,15-32-05,185.64,44.0,2.75,7.02
2026-04-15,15-32-06,185.65,44.0,2.81,7.02
2026-04-15,15-32-06,185.66,44.0,2.81,7.02
2026-04-15,15-32-06,185.67,44.0,2.75,7.03
2026-04-15,15-32-06,185.68,44.0,2.81,7.03
2026-04-15,15-32-06,185.69,44.0,2.81,7.03
2026-04-15,15-32-06,185.7,44.0,2.75,7.03
2026-04-15,15-32-06,185.71,44.0,2.75,7.03
2026-04-15,15-32-06,185.72,44.0,2.81,7.03
2026-04-15,15-32-06,185.73,44.0,2.81,7.03
2026-04-15,15-32-06,185.74,44.0,2.75,7.03
2026-04-15,15-32-06,185.75,44.0,2.81,7.03
2026-04-15,15-32-06,185.76,44.0,2.75,7.03
2026-04-15,15-32-06,185.77,44.0,2.75,7.06
2026-04-15,15-32-06,185.78,44.0,2.81,7.06
2026-04-15,15-32-06,185.79,44.0,2.75,7.06
2026-04-15,15-32-06,185.8,44.0,2.81,7.06
2026-04-15,15-32-06,185.81,44.0,2.81,7.06
2026-04-15,15-32-06,185.82,44.0,2.81,7.06
2026-04-15,15-32-06,185.83,44.0,2.75,7.06
2026-04-15,15-32-06,185.84,44.0,2.69,7.06
2026-04-15,15-32-06,185.85,44.0,2.81,7.06
2026-04-15,15-32-06,185.86,44.0,2.81,7.06
2026-04-15,15-32-06,185.87,44.0,2.81,7.06
2026-04-15,15-32-06,185.88,44.0,2.81,7.06
2026-04-15,15-32-06,185.89,44.0,2.81,7.06
2026-04-15,15-32-06,185.9,44.0,2.81,7.06
2026-04-15,15-32-06,185.91,44.0,2.81,7.06
2026-04-15,15-32-06,185.92,44.0,2.69,7.06
2026-04-15,15-32-06,185.93,44.0,2.75,7.06
2026-04-15,15-32-06,185.94,44.0,2.81,7.06
2026-04-15,15-32-06,185.95,44.0,2.75,7.06
2026-04-15,15-32-06,185.96,44.0,2.81,7.06
2026-04-15,15-32-06,185.97,44.0,2.81,7.08
2026-04-15,15-32-06,185.98,44.0,2.75,7.08
2026-04-15,15-32-06,185.99,44.0,2.75,7.08
2026-04-15,15-32-06,186,44.0,2.75,7.08
2026-04-15,15-32-06,186.01,44.0,2.81,7.08
2026-04-15,15-32-06,186.02,44.0,2.75,7.08
2026-04-15,15-32-06,186.03,44.0,2.81,7.08
2026-04-15,15-32-06,186.04,44.0,2.75,7.08
2026-04-15,15-32-06,186.05,44.0,2.75,7.08
2026-04-15,15-32-06,186.06,44.0,2.75,7.08
2026-04-15,15-32-06,186.071,44.0,2.75,7.11
2026-04-15,15-32-06,186.081,44.0,2.81,7.11
2026-04-15,15-32-06,186.091,44.0,2.75,7.11
2026-04-15,15-32-06,186.101,44.0,2.81,7.11
2026-04-15,15-32-06,186.111,44.0,2.81,7.11
2026-04-15,15-32-06,186.121,44.0,2.75,7.11
2026-04-15,15-32-06,186.131,44.0,2.81,7.11
2026-04-15,15-32-06,186.141,44.0,2.75,7.11
2026-04-15,15-32-06,186.151,44.0,2.81,7.11
2026-04-15,15-32-06,186.161,44.0,2.81,7.11
2026-04-15,15-32-06,186.171,44.0,2.81,7.09
2026-04-15,15-32-06,186.181,44.0,2.81,7.09
2026-04-15,15-32-06,186.191,44.0,2.81,7.09
2026-04-15,15-32-06,186.201,44.0,2.75,7.09
2026-04-15,15-32-06,186.211,44.0,2.75,7.09
2026-04-15,15-32-06,186.222,44.0,2.81,7.09
2026-04-15,15-32-06,186.232,44.0,2.75,7.09
2026-04-15,15-32-06,186.242,44.0,2.81,7.09
2026-04-15,15-32-06,186.252,44.0,2.81,7.09
2026-04-15,15-32-06,186.263,44.0,2.75,7.09
2026-04-15,15-32-06,186.272,44.0,2.75,7.09
2026-04-15,15-32-06,186.282,44.0,2.75,7.09
2026-04-15,15-32-06,186.292,44.0,2.75,7.09
2026-04-15,15-32-06,186.302,44.0,2.75,7.09
2026-04-15,15-32-06,186.312,44.0,2.81,7.09
2026-04-15,15-32-06,186.322,44.0,2.81,7.09
2026-04-15,15-32-06,186.332,44.0,2.81,7.09
2026-04-15,15-32-06,186.342,44.0,2.81,7.09
2026-04-15,15-32-06,186.352,44.0,2.75,7.09
2026-04-15,15-32-06,186.362,44.0,2.81,7.09
2026-04-15,15-32-06,186.373,44.0,2.75,7.09
2026-04-15,15-32-06,186.383,44.0,2.81,7.09
2026-04-15,15-32-06,186.393,44.0,2.81,7.09
2026-04-15,15-32-06,186.403,44.0,2.81,7.09
2026-04-15,15-32-06,186.413,44.0,2.75,7.09
2026-04-15,15-32-06,186.423,44.0,2.75,7.09
2026-04-15,15-32-06,186.433,44.0,2.81,7.09
2026-04-15,15-32-06,186.443,44.0,2.81,7.09
2026-04-15,15-32-06,186.453,44.0,2.88,7.09
2026-04-15,15-32-06,186.463,44.0,2.88,7.09
2026-04-15,15-32-06,186.473,44.0,2.75,7.09
2026-04-15,15-32-06,186.483,44.0,2.75,7.09
2026-04-15,15-32-06,186.493,44.0,2.75,7.09
2026-04-15,15-32-06,186.503,44.0,2.75,7.09
2026-04-15,15-32-06,186.513,44.0,2.75,7.09
2026-04-15,15-32-06,186.524,44.0,2.75,7.09
2026-04-15,15-32-06,186.534,44.0,2.75,7.09
2026-04-15,15-32-06,186.544,44.0,2.75,7.09
2026-04-15,15-32-06,186.554,44.0,2.75,7.09
2026-04-15,15-32-06,186.564,44.0,2.75,7.14
2026-04-15,15-32-06,186.574,44.0,2.75,7.14
2026-04-15,15-32-06,186.585,44.0,2.75,7.14
2026-04-15,15-32-06,186.595,44.0,2.75,7.14
2026-04-15,15-32-06,186.605,44.0,2.81,7.14
2026-04-15,15-32-06,186.615,44.0,2.81,7.14
2026-04-15,15-32-06,186.625,44.0,2.81,7.14
2026-04-15,15-32-06,186.636,44.0,2.81,7.14
2026-04-15,15-32-06,186.646,44.0,2.81,7.14
2026-04-15,15-32-07,186.656,44.0,2.81,7.14
2026-04-15,15-32-07,186.666,44.0,2.75,7.14
2026-04-15,15-32-07,186.676,44.0,2.81,7.14
2026-04-15,15-32-07,186.686,44.0,2.81,7.14
2026-04-15,15-32-07,186.696,44.0,2.81,7.14
2026-04-15,15-32-07,186.706,44.0,2.81,7.14
2026-04-15,15-32-07,186.716,44.0,2.75,7.14
2026-04-15,15-32-07,186.726,44.0,2.81,7.14
2026-04-15,15-32-07,186.736,44.0,2.75,7.14
2026-04-15,15-32-07,186.746,44.0,2.75,7.14
2026-04-15,15-32-07,186.757,44.0,2.75,7.14
2026-04-15,15-32-07,186.767,44.0,2.75,7.19
2026-04-15,15-32-07,186.777,44.0,2.81,7.19
2026-04-15,15-32-07,186.787,44.0,2.81,7.19
2026-04-15,15-32-07,186.797,44.0,2.75,7.19
2026-04-15,15-32-07,186.808,44.0,2.81,7.19
2026-04-15,15-32-07,186.818,44.0,2.81,7.19
2026-04-15,15-32-07,186.828,44.0,2.81,7.19
2026-04-15,15-32-07,186.838,44.0,2.81,7.19
2026-04-15,15-32-07,186.848,44.0,2.75,7.19
2026-04-15,15-32-07,186.858,44.0,2.75,7.19
2026-04-15,15-32-07,186.868,44.0,2.81,7.20
2026-04-15,15-32-07,186.878,44.0,2.81,7.20
2026-04-15,15-32-07,186.888,44.0,2.81,7.20
2026-04-15,15-32-07,186.898,44.0,2.88,7.20
2026-04-15,15-32-07,186.908,44.0,2.88,7.20
2026-04-15,15-32-07,186.918,44.0,2.81,7.20
2026-04-15,15-32-07,186.928,44.0,2.81,7.20
2026-04-15,15-32-07,186.938,44.0,2.81,7.20
2026-04-15,15-32-07,186.948,44.0,2.75,7.20
2026-04-15,15-32-07,186.958,44.0,2.75,7.20
2026-04-15,15-32-07,186.968,44.0,2.81,7.22
2026-04-15,15-32-07,186.978,44.0,2.81,7.22
2026-04-15,15-32-07,186.988,44.0,2.75,7.22
2026-04-15,15-32-07,186.998,44.0,2.75,7.22
2026-04-15,15-32-07,187.008,44.0,2.81,7.22
2026-04-15,15-32-07,187.018,44.0,2.81,7.22
2026-04-15,15-32-07,187.028,44.0,2.88,7.22
2026-04-15,15-32-07,187.038,44.0,2.75,7.22
2026-04-15,15-32-07,187.049,44.0,2.81,7.22
2026-04-15,15-32-07,187.059,44.0,2.81,7.22
2026-04-15,15-32-07,187.069,44.0,2.75,7.23
2026-04-15,15-32-07,187.079,44.0,2.75,7.23
2026-04-15,15-32-07,187.089,44.0,2.81,7.23
2026-04-15,15-32-07,187.099,44.0,2.81,7.23
2026-04-15,15-32-07,187.109,44.0,2.81,7.23
2026-04-15,15-32-07,187.119,44.0,2.81,7.23
2026-04-15,15-32-07,187.129,44.0,2.75,7.23
2026-04-15,15-32-07,187.139,44.0,2.69,7.23
2026-04-15,15-32-07,187.149,44.0,2.81,7.23
2026-04-15,15-32-07,187.159,44.0,2.81,7.23
2026-04-15,15-32-07,187.169,44.0,2.81,7.25
2026-04-15,15-32-07,187.179,44.0,2.75,7.25
2026-04-15,15-32-07,187.189,44.0,2.75,7.25
2026-04-15,15-32-07,187.199,44.0,2.81,7.25
2026-04-15,15-32-07,187.209,44.0,2.81,7.25
2026-04-15,15-32-07,187.219,44.0,2.81,7.25
2026-04-15,15-32-07,187.229,44.0,2.75,7.25
2026-04-15,15-32-07,187.239,44.0,2.75,7.25
2026-04-15,15-32-07,187.249,44.0,2.75,7.25
2026-04-15,15-32-07,187.259,44.0,2.75,7.25
2026-04-15,15-32-07,187.269,44.0,2.81,7.25
2026-04-15,15-32-07,187.279,44.0,2.81,7.25
2026-04-15,15-32-07,187.29,44.0,2.81,7.25
2026-04-15,15-32-07,187.301,44.0,2.75,7.25
2026-04-15,15-32-07,187.311,44.0,2.81,7.25
2026-04-15,15-32-07,187.321,44.0,2.81,7.25
2026-04-15,15-32-07,187.331,44.0,2.75,7.25
2026-04-15,15-32-07,187.341,44.0,2.81,7.25
2026-04-15,15-32-07,187.351,44.0,2.88,7.25
2026-04-15,15-32-07,187.361,44.0,2.81,7.25
2026-04-15,15-32-07,187.371,44.0,2.75,7.27
2026-04-15,15-32-07,187.381,44.0,2.75,7.27
2026-04-15,15-32-07,187.391,44.0,2.69,7.27
2026-04-15,15-32-07,187.401,44.0,2.81,7.27
2026-04-15,15-32-07,187.411,44.0,2.81,7.27
2026-04-15,15-32-07,187.421,44.0,2.81,7.27
2026-04-15,15-32-07,187.431,44.0,2.75,7.27
2026-04-15,15-32-07,187.441,44.0,2.75,7.27
2026-04-15,15-32-07,187.451,44.0,2.81,7.27
2026-04-15,15-32-07,187.461,44.0,2.81,7.27
2026-04-15,15-32-07,187.471,44.0,2.75,7.27
2026-04-15,15-32-07,187.481,44.0,2.81,7.27
2026-04-15,15-32-07,187.491,44.0,2.81,7.27
2026-04-15,15-32-07,187.501,44.0,2.75,7.27
2026-04-15,15-32-07,187.511,44.0,2.81,7.27
2026-04-15,15-32-07,187.521,44.0,2.81,7.27
2026-04-15,15-32-07,187.531,44.0,2.75,7.27
2026-04-15,15-32-07,187.541,44.0,2.81,7.27
2026-04-15,15-32-07,187.551,44.0,2.81,7.27
2026-04-15,15-32-07,187.561,44.0,2.75,7.27
2026-04-15,15-32-07,187.571,44.0,2.81,7.28
2026-04-15,15-32-07,187.581,44.0,2.88,7.28
2026-04-15,15-32-07,187.591,44.0,2.75,7.28
2026-04-15,15-32-07,187.601,44.0,2.75,7.28
2026-04-15,15-32-07,187.611,44.0,2.88,7.28
2026-04-15,15-32-07,187.621,42.0,2.81,7.28
2026-04-15,15-32-07,187.631,42.0,2.81,7.28
2026-04-15,15-32-07,187.641,42.0,2.75,7.28
2026-04-15,15-32-08,187.651,42.0,2.75,7.28
2026-04-15,15-32-08,187.661,42.0,2.75,7.28
2026-04-15,15-32-08,187.671,42.0,2.75,7.28
2026-04-15,15-32-08,187.681,42.0,2.81,7.28
2026-04-15,15-32-08,187.691,42.0,2.81,7.28
2026-04-15,15-32-08,187.701,42.0,2.75,7.28
2026-04-15,15-32-08,187.711,42.0,2.81,7.28
2026-04-15,15-32-08,187.721,42.0,2.81,7.28
2026-04-15,15-32-08,187.731,42.0,2.81,7.28
2026-04-15,15-32-08,187.741,42.0,2.81,7.28
2026-04-15,15-32-08,187.751,42.0,2.81,7.28
2026-04-15,15-32-08,187.761,42.0,2.81,7.28
2026-04-15,15-32-08,187.771,42.0,2.81,7.33
2026-04-15,15-32-08,187.781,42.0,2.81,7.33
2026-04-15,15-32-08,187.791,42.0,2.75,7.33
2026-04-15,15-32-08,187.801,42.0,2.81,7.33
2026-04-15,15-32-08,187.811,42.0,2.75,7.33
2026-04-15,15-32-08,187.821,42.0,2.81,7.33
2026-04-15,15-32-08,187.831,42.0,2.88,7.33
2026-04-15,15-32-08,187.841,42.0,2.88,7.33
2026-04-15,15-32-08,187.851,42.0,2.81,7.33
2026-04-15,15-32-08,187.861,42.0,2.81,7.33
2026-04-15,15-32-08,187.871,42.0,2.81,7.31
2026-04-15,15-32-08,187.881,42.0,2.81,7.31
2026-04-15,15-32-08,187.891,42.0,2.75,7.31
2026-04-15,15-32-08,187.901,42.0,2.81,7.31
2026-04-15,15-32-08,187.911,42.0,2.81,7.31
2026-04-15,15-32-08,187.921,42.0,2.81,7.31
2026-04-15,15-32-08,187.931,42.0,2.81,7.31
2026-04-15,15-32-08,187.941,42.0,2.81,7.31
2026-04-15,15-32-08,187.951,42.0,2.81,7.31
2026-04-15,15-32-08,187.961,42.0,2.81,7.31
2026-04-15,15-32-08,187.971,42.0,2.81,7.36
2026-04-15,15-32-08,187.981,42.0,2.75,7.36
